,cv_step,alpha,th_majority,th_mode,th_multiplier,mk_size,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
6432,3,1.332,0.5,simple,1.2,3,0.533,0.034,1.0,1.0,14.0,0.0,14.0
6433,3,1.332,0.5,simple,1.2,5,0.533,0.034,1.0,1.0,15.0,0.0,15.0
6434,3,1.332,0.5,simple,1.2,7,0.533,0.034,1.0,1.0,16.0,0.0,16.0
6435,3,1.332,0.5,daytime,1.0,3,0.583,0.138,1.0,1.0,3.5,3.202,3.0
6436,3,1.332,0.5,daytime,1.0,5,0.567,0.103,1.0,1.0,8.0,0.816,8.0
6437,3,1.332,0.5,daytime,1.0,7,0.533,0.034,1.0,1.0,8.0,0.0,8.0
6438,3,1.332,0.5,daytime,1.05,3,0.583,0.138,1.0,1.0,3.75,3.562,3.0
6439,3,1.332,0.5,daytime,1.05,5,0.55,0.069,1.0,1.0,9.0,2.0,9.0
6440,3,1.332,0.5,daytime,1.05,7,0.533,0.034,1.0,1.0,12.0,0.0,12.0
6441,3,1.332,0.5,daytime,1.1,3,0.583,0.138,1.0,1.0,3.75,3.562,3.0
6442,3,1.332,0.5,daytime,1.1,5,0.533,0.034,1.0,1.0,14.0,0.0,14.0
6443,3,1.332,0.5,daytime,1.1,7,0.533,0.034,1.0,1.0,13.0,0.0,13.0
6444,3,1.332,0.5,daytime,1.15,3,0.55,0.069,1.0,1.0,4.5,4.5,4.5
6445,3,1.332,0.5,daytime,1.15,5,0.533,0.034,1.0,1.0,14.0,0.0,14.0
6446,3,1.332,0.5,daytime,1.15,7,0.533,0.034,1.0,1.0,13.0,0.0,13.0
6447,3,1.332,0.5,daytime,1.2,3,0.55,0.069,1.0,1.0,11.5,2.5,11.5
6448,3,1.332,0.5,daytime,1.2,5,0.533,0.034,1.0,1.0,14.0,0.0,14.0
6449,3,1.332,0.5,daytime,1.2,7,0.533,0.034,1.0,1.0,14.0,0.0,14.0
6450,3,1.332,0.6,simple,1.0,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6451,3,1.332,0.6,simple,1.0,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6452,3,1.332,0.6,simple,1.0,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6453,3,1.332,0.6,simple,1.05,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6454,3,1.332,0.6,simple,1.05,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6455,3,1.332,0.6,simple,1.05,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6456,3,1.332,0.6,simple,1.1,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6457,3,1.332,0.6,simple,1.1,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6458,3,1.332,0.6,simple,1.1,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6459,3,1.332,0.6,simple,1.15,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6460,3,1.332,0.6,simple,1.15,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6461,3,1.332,0.6,simple,1.15,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6462,3,1.332,0.6,simple,1.2,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6463,3,1.332,0.6,simple,1.2,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6464,3,1.332,0.6,simple,1.2,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6465,3,1.332,0.6,daytime,1.0,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6466,3,1.332,0.6,daytime,1.0,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6467,3,1.332,0.6,daytime,1.0,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6468,3,1.332,0.6,daytime,1.05,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6469,3,1.332,0.6,daytime,1.05,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6470,3,1.332,0.6,daytime,1.05,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6471,3,1.332,0.6,daytime,1.1,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6472,3,1.332,0.6,daytime,1.1,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6473,3,1.332,0.6,daytime,1.1,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6474,3,1.332,0.6,daytime,1.15,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6475,3,1.332,0.6,daytime,1.15,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6476,3,1.332,0.6,daytime,1.15,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6477,3,1.332,0.6,daytime,1.2,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6478,3,1.332,0.6,daytime,1.2,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6479,3,1.332,0.6,daytime,1.2,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6480,3,1.332,0.7,simple,1.0,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6481,3,1.332,0.7,simple,1.0,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6482,3,1.332,0.7,simple,1.0,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6483,3,1.332,0.7,simple,1.05,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6484,3,1.332,0.7,simple,1.05,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6485,3,1.332,0.7,simple,1.05,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6486,3,1.332,0.7,simple,1.1,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6487,3,1.332,0.7,simple,1.1,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6488,3,1.332,0.7,simple,1.1,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6489,3,1.332,0.7,simple,1.15,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6490,3,1.332,0.7,simple,1.15,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6491,3,1.332,0.7,simple,1.15,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6492,3,1.332,0.7,simple,1.2,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6493,3,1.332,0.7,simple,1.2,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6494,3,1.332,0.7,simple,1.2,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6495,3,1.332,0.7,daytime,1.0,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6496,3,1.332,0.7,daytime,1.0,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6497,3,1.332,0.7,daytime,1.0,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6498,3,1.332,0.7,daytime,1.05,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6499,3,1.332,0.7,daytime,1.05,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6500,3,1.332,0.7,daytime,1.05,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6501,3,1.332,0.7,daytime,1.1,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6502,3,1.332,0.7,daytime,1.1,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6503,3,1.332,0.7,daytime,1.1,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6504,3,1.332,0.7,daytime,1.15,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6505,3,1.332,0.7,daytime,1.15,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6506,3,1.332,0.7,daytime,1.15,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6507,3,1.332,0.7,daytime,1.2,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6508,3,1.332,0.7,daytime,1.2,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6509,3,1.332,0.7,daytime,1.2,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6510,3,1.332,0.8,simple,1.0,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6511,3,1.332,0.8,simple,1.0,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6512,3,1.332,0.8,simple,1.0,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6513,3,1.332,0.8,simple,1.05,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6514,3,1.332,0.8,simple,1.05,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6515,3,1.332,0.8,simple,1.05,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6516,3,1.332,0.8,simple,1.1,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6517,3,1.332,0.8,simple,1.1,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6518,3,1.332,0.8,simple,1.1,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6519,3,1.332,0.8,simple,1.15,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6520,3,1.332,0.8,simple,1.15,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6521,3,1.332,0.8,simple,1.15,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6522,3,1.332,0.8,simple,1.2,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6523,3,1.332,0.8,simple,1.2,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6524,3,1.332,0.8,simple,1.2,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6525,3,1.332,0.8,daytime,1.0,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6526,3,1.332,0.8,daytime,1.0,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6527,3,1.332,0.8,daytime,1.0,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6528,3,1.332,0.8,daytime,1.05,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6529,3,1.332,0.8,daytime,1.05,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6530,3,1.332,0.8,daytime,1.05,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6531,3,1.332,0.8,daytime,1.1,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6532,3,1.332,0.8,daytime,1.1,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6533,3,1.332,0.8,daytime,1.1,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6534,3,1.332,0.8,daytime,1.15,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6535,3,1.332,0.8,daytime,1.15,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6536,3,1.332,0.8,daytime,1.15,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6537,3,1.332,0.8,daytime,1.2,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6538,3,1.332,0.8,daytime,1.2,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6539,3,1.332,0.8,daytime,1.2,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6540,3,1.332,0.9,simple,1.0,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6541,3,1.332,0.9,simple,1.0,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6542,3,1.332,0.9,simple,1.0,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6543,3,1.332,0.9,simple,1.05,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6544,3,1.332,0.9,simple,1.05,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6545,3,1.332,0.9,simple,1.05,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6546,3,1.332,0.9,simple,1.1,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6547,3,1.332,0.9,simple,1.1,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6548,3,1.332,0.9,simple,1.1,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6549,3,1.332,0.9,simple,1.15,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6550,3,1.332,0.9,simple,1.15,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6551,3,1.332,0.9,simple,1.15,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6552,3,1.332,0.9,simple,1.2,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6553,3,1.332,0.9,simple,1.2,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6554,3,1.332,0.9,simple,1.2,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6555,3,1.332,0.9,daytime,1.0,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6556,3,1.332,0.9,daytime,1.0,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6557,3,1.332,0.9,daytime,1.0,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6558,3,1.332,0.9,daytime,1.05,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6559,3,1.332,0.9,daytime,1.05,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6560,3,1.332,0.9,daytime,1.05,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6561,3,1.332,0.9,daytime,1.1,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6562,3,1.332,0.9,daytime,1.1,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6563,3,1.332,0.9,daytime,1.1,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6564,3,1.332,0.9,daytime,1.15,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6565,3,1.332,0.9,daytime,1.15,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6566,3,1.332,0.9,daytime,1.15,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6567,3,1.332,0.9,daytime,1.2,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6568,3,1.332,0.9,daytime,1.2,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6569,3,1.332,0.9,daytime,1.2,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6570,3,1.332,1.0,simple,1.0,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6571,3,1.332,1.0,simple,1.0,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6572,3,1.332,1.0,simple,1.0,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6573,3,1.332,1.0,simple,1.05,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6574,3,1.332,1.0,simple,1.05,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6575,3,1.332,1.0,simple,1.05,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6576,3,1.332,1.0,simple,1.1,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6577,3,1.332,1.0,simple,1.1,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6578,3,1.332,1.0,simple,1.1,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6579,3,1.332,1.0,simple,1.15,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6580,3,1.332,1.0,simple,1.15,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6581,3,1.332,1.0,simple,1.15,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6582,3,1.332,1.0,simple,1.2,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6583,3,1.332,1.0,simple,1.2,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6584,3,1.332,1.0,simple,1.2,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6585,3,1.332,1.0,daytime,1.0,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6586,3,1.332,1.0,daytime,1.0,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6587,3,1.332,1.0,daytime,1.0,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6588,3,1.332,1.0,daytime,1.05,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6589,3,1.332,1.0,daytime,1.05,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6590,3,1.332,1.0,daytime,1.05,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6591,3,1.332,1.0,daytime,1.1,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6592,3,1.332,1.0,daytime,1.1,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6593,3,1.332,1.0,daytime,1.1,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6594,3,1.332,1.0,daytime,1.15,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6595,3,1.332,1.0,daytime,1.15,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6596,3,1.332,1.0,daytime,1.15,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6597,3,1.332,1.0,daytime,1.2,3,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6598,3,1.332,1.0,daytime,1.2,5,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6599,3,1.332,1.0,daytime,1.2,7,0.517,0.0,1.0,0.0,999999999.0,0.0,999999999.0
6600,3,1.665,0.1,simple,1.0,3,0.833,0.655,1.0,1.0,8.947,12.033,1.0
6601,3,1.665,0.1,simple,1.0,5,0.783,0.552,1.0,1.0,8.75,12.311,2.5
6602,3,1.665,0.1,simple,1.0,7,0.75,0.483,1.0,1.0,9.929,13.199,2.0
6603,3,1.665,0.1,simple,1.05,3,0.817,0.621,1.0,1.0,9.889,12.06,5.5
6604,3,1.665,0.1,simple,1.05,5,0.75,0.483,1.0,1.0,9.929,13.155,2.5
6605,3,1.665,0.1,simple,1.05,7,0.75,0.483,1.0,1.0,10.071,13.145,2.5
6606,3,1.665,0.1,simple,1.1,3,0.817,0.621,1.0,1.0,9.889,12.06,5.5
6607,3,1.665,0.1,simple,1.1,5,0.75,0.483,1.0,1.0,9.929,13.155,2.5
6608,3,1.665,0.1,simple,1.1,7,0.75,0.483,1.0,1.0,10.429,12.987,5.0
6609,3,1.665,0.1,simple,1.15,3,0.783,0.552,1.0,1.0,10.312,12.926,3.5
6610,3,1.665,0.1,simple,1.15,5,0.75,0.483,1.0,1.0,11.0,13.223,7.0
6611,3,1.665,0.1,simple,1.15,7,0.733,0.448,1.0,1.0,13.0,16.196,6.0
6612,3,1.665,0.1,simple,1.2,3,0.75,0.483,1.0,1.0,8.857,12.212,3.0
6613,3,1.665,0.1,simple,1.2,5,0.717,0.414,1.0,1.0,8.917,12.606,3.0
6614,3,1.665,0.1,simple,1.2,7,0.7,0.379,1.0,1.0,9.0,13.804,0.0
6615,3,1.665,0.1,daytime,1.0,3,0.883,0.759,1.0,1.0,3.0,4.513,0.0
6616,3,1.665,0.1,daytime,1.0,5,0.85,0.69,1.0,1.0,4.25,5.137,1.0
6617,3,1.665,0.1,daytime,1.0,7,0.85,0.69,1.0,1.0,5.1,5.585,1.5
6618,3,1.665,0.1,daytime,1.05,3,0.883,0.759,1.0,1.0,3.455,4.668,0.5
6619,3,1.665,0.1,daytime,1.05,5,0.85,0.69,1.0,1.0,6.55,9.129,2.0
6620,3,1.665,0.1,daytime,1.05,7,0.85,0.69,1.0,1.0,6.55,7.871,2.5
6621,3,1.665,0.1,daytime,1.1,3,0.867,0.724,1.0,1.0,4.952,8.555,1.0
6622,3,1.665,0.1,daytime,1.1,5,0.833,0.655,1.0,1.0,8.684,11.644,2.0
6623,3,1.665,0.1,daytime,1.1,7,0.833,0.655,1.0,1.0,8.632,10.907,3.0
6624,3,1.665,0.1,daytime,1.15,3,0.867,0.724,1.0,1.0,4.952,8.555,1.0
6625,3,1.665,0.1,daytime,1.15,5,0.833,0.655,1.0,1.0,8.684,11.644,2.0
6626,3,1.665,0.1,daytime,1.15,7,0.833,0.655,1.0,1.0,9.632,12.101,3.0
6627,3,1.665,0.1,daytime,1.2,3,0.85,0.69,1.0,1.0,6.05,10.107,0.5
6628,3,1.665,0.1,daytime,1.2,5,0.817,0.621,1.0,1.0,8.444,11.668,1.5
6629,3,1.665,0.1,daytime,1.2,7,0.817,0.621,1.0,1.0,9.556,12.239,2.5
6630,3,1.665,0.2,simple,1.0,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6631,3,1.665,0.2,simple,1.0,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6632,3,1.665,0.2,simple,1.0,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6633,3,1.665,0.2,simple,1.05,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6634,3,1.665,0.2,simple,1.05,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6635,3,1.665,0.2,simple,1.05,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6636,3,1.665,0.2,simple,1.1,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6637,3,1.665,0.2,simple,1.1,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6638,3,1.665,0.2,simple,1.1,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6639,3,1.665,0.2,simple,1.15,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6640,3,1.665,0.2,simple,1.15,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6641,3,1.665,0.2,simple,1.15,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6642,3,1.665,0.2,simple,1.2,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6643,3,1.665,0.2,simple,1.2,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6644,3,1.665,0.2,simple,1.2,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6645,3,1.665,0.2,daytime,1.0,3,0.65,0.276,1.0,1.0,6.25,8.743,1.0
6646,3,1.665,0.2,daytime,1.0,5,0.6,0.172,1.0,1.0,3.8,7.6,0.0
6647,3,1.665,0.2,daytime,1.0,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6648,3,1.665,0.2,daytime,1.05,3,0.633,0.241,1.0,1.0,6.857,9.187,0.0
6649,3,1.665,0.2,daytime,1.05,5,0.6,0.172,1.0,1.0,3.8,7.6,0.0
6650,3,1.665,0.2,daytime,1.05,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6651,3,1.665,0.2,daytime,1.1,3,0.6,0.172,1.0,1.0,1.2,2.4,0.0
6652,3,1.665,0.2,daytime,1.1,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6653,3,1.665,0.2,daytime,1.1,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6654,3,1.665,0.2,daytime,1.15,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6655,3,1.665,0.2,daytime,1.15,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6656,3,1.665,0.2,daytime,1.15,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6657,3,1.665,0.2,daytime,1.2,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6658,3,1.665,0.2,daytime,1.2,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6659,3,1.665,0.2,daytime,1.2,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6660,3,1.665,0.3,simple,1.0,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6661,3,1.665,0.3,simple,1.0,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6662,3,1.665,0.3,simple,1.0,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6663,3,1.665,0.3,simple,1.05,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6664,3,1.665,0.3,simple,1.05,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6665,3,1.665,0.3,simple,1.05,7,0.583,0.138,1.0,1.0,0.25,0.433,0.0
6666,3,1.665,0.3,simple,1.1,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6667,3,1.665,0.3,simple,1.1,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6668,3,1.665,0.3,simple,1.1,7,0.583,0.138,1.0,1.0,0.25,0.433,0.0
6669,3,1.665,0.3,simple,1.15,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6670,3,1.665,0.3,simple,1.15,5,0.583,0.138,1.0,1.0,0.25,0.433,0.0
6671,3,1.665,0.3,simple,1.15,7,0.583,0.138,1.0,1.0,0.5,0.5,0.5
6672,3,1.665,0.3,simple,1.2,3,0.583,0.138,1.0,1.0,0.25,0.433,0.0
6673,3,1.665,0.3,simple,1.2,5,0.583,0.138,1.0,1.0,0.75,0.829,0.5
6674,3,1.665,0.3,simple,1.2,7,0.583,0.138,1.0,1.0,0.75,0.829,0.5
6675,3,1.665,0.3,daytime,1.0,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6676,3,1.665,0.3,daytime,1.0,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6677,3,1.665,0.3,daytime,1.0,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6678,3,1.665,0.3,daytime,1.05,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6679,3,1.665,0.3,daytime,1.05,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6680,3,1.665,0.3,daytime,1.05,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6681,3,1.665,0.3,daytime,1.1,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6682,3,1.665,0.3,daytime,1.1,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6683,3,1.665,0.3,daytime,1.1,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6684,3,1.665,0.3,daytime,1.15,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6685,3,1.665,0.3,daytime,1.15,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6686,3,1.665,0.3,daytime,1.15,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6687,3,1.665,0.3,daytime,1.2,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6688,3,1.665,0.3,daytime,1.2,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6689,3,1.665,0.3,daytime,1.2,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
6690,3,1.665,0.4,simple,1.0,3,0.583,0.138,1.0,1.0,1.0,1.732,0.0
6691,3,1.665,0.4,simple,1.0,5,0.583,0.138,1.0,1.0,1.5,1.658,1.0
6692,3,1.665,0.4,simple,1.0,7,0.567,0.103,1.0,1.0,1.667,1.247,2.0
6693,3,1.665,0.4,simple,1.05,3,0.583,0.138,1.0,1.0,1.25,2.165,0.0
6694,3,1.665,0.4,simple,1.05,5,0.583,0.138,1.0,1.0,1.75,2.046,1.0
6695,3,1.665,0.4,simple,1.05,7,0.567,0.103,1.0,1.0,2.333,2.055,2.0
