n_neighbors,weights,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
3,distance,simple,1.2,0.6,3,2,0.5,1.0,0.0,0.5,12.048,10.217,11.1
3,distance,simple,1.2,0.6,5,2,0.497,0.986,0.006,0.498,13.739,10.914,13.4
3,distance,simple,1.2,0.6,7,2,0.5,0.933,0.065,0.499,15.418,11.301,15.7
3,distance,simple,1.2,0.7,3,2,0.537,0.877,0.191,0.52,17.073,10.904,17.9
3,distance,simple,1.2,0.7,5,2,0.63,0.667,0.587,0.622,17.889,10.831,18.9
3,distance,simple,1.2,0.7,7,2,0.717,0.545,0.885,0.837,20.117,10.175,20.8
3,distance,simple,1.2,0.8,3,2,0.66,0.451,0.863,0.79,24.907,6.893,24.6
3,distance,simple,1.2,0.8,5,2,0.657,0.311,1.0,1.0,25.302,6.682,24.7
3,distance,simple,1.2,0.8,7,2,0.617,0.227,1.0,1.0,25.319,6.301,24.6
3,distance,simple,1.2,0.9,3,2,0.587,0.174,1.0,1.0,24.697,6.163,26.0
3,distance,simple,1.2,0.9,5,2,0.557,0.114,1.0,1.0,26.15,5.664,27.5
3,distance,simple,1.2,0.9,7,2,0.52,0.039,1.0,0.8,200000024.067,0.471,200000024.4
3,distance,simple,1.2,1.0,3,2,0.587,0.174,1.0,1.0,24.697,6.163,26.0
3,distance,simple,1.2,1.0,5,2,0.557,0.114,1.0,1.0,26.15,5.664,27.5
3,distance,simple,1.2,1.0,7,2,0.52,0.039,1.0,0.8,200000024.067,0.471,200000024.4
3,uniform,daytime,1.0,0.1,3,2,0.627,1.0,0.254,0.572,4.378,4.632,2.5
3,uniform,daytime,1.0,0.1,5,2,0.887,1.0,0.773,0.814,6.166,6.204,5.3
3,uniform,daytime,1.0,0.1,7,2,0.967,1.0,0.932,0.938,7.223,7.188,6.2
3,uniform,daytime,1.0,0.2,3,2,0.953,0.91,0.992,0.994,14.536,9.907,14.3
3,uniform,daytime,1.0,0.2,5,2,0.877,0.751,1.0,1.0,16.055,9.66,15.5
3,uniform,daytime,1.0,0.2,7,2,0.846,0.687,1.0,1.0,18.272,9.842,18.2
3,uniform,daytime,1.0,0.3,3,2,0.863,0.722,1.0,1.0,18.259,10.434,18.4
3,uniform,daytime,1.0,0.3,5,2,0.82,0.637,1.0,1.0,19.212,10.223,19.1
3,uniform,daytime,1.0,0.3,7,2,0.767,0.528,1.0,1.0,20.634,10.052,21.7
3,uniform,daytime,1.0,0.4,3,2,0.82,0.636,1.0,1.0,20.254,10.89,21.9
3,uniform,daytime,1.0,0.4,5,2,0.76,0.516,1.0,1.0,19.839,10.785,20.4
3,uniform,daytime,1.0,0.4,7,2,0.73,0.459,1.0,1.0,20.971,10.296,21.9
3,uniform,daytime,1.0,0.5,3,2,0.77,0.537,1.0,1.0,20.316,11.201,21.3
3,uniform,daytime,1.0,0.5,5,2,0.737,0.473,1.0,1.0,20.33,10.747,20.9
3,uniform,daytime,1.0,0.5,7,2,0.723,0.446,1.0,1.0,20.991,10.357,22.1
3,uniform,daytime,1.0,0.6,3,2,0.76,0.518,1.0,1.0,20.363,10.656,21.1
3,uniform,daytime,1.0,0.6,5,2,0.727,0.453,1.0,1.0,20.515,10.946,21.8
3,uniform,daytime,1.0,0.6,7,2,0.7,0.397,1.0,1.0,20.534,10.518,22.5
3,uniform,daytime,1.0,0.7,3,2,0.74,0.479,1.0,1.0,21.804,9.932,23.4
3,uniform,daytime,1.0,0.7,5,2,0.697,0.391,1.0,1.0,21.023,9.728,21.8
3,uniform,daytime,1.0,0.7,7,2,0.65,0.294,1.0,1.0,19.264,10.116,18.5
3,uniform,daytime,1.0,0.8,3,2,0.603,0.203,1.0,1.0,26.64,5.718,26.9
3,uniform,daytime,1.0,0.8,5,2,0.543,0.084,1.0,0.8,200000019.767,2.646,200000020.2
3,uniform,daytime,1.0,0.8,7,2,0.527,0.051,1.0,0.8,200000019.4,2.531,200000020.2
3,uniform,daytime,1.0,0.9,3,2,0.523,0.046,1.0,0.8,200000020.267,1.418,200000020.6
3,uniform,daytime,1.0,0.9,5,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.0,0.9,7,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.0,1.0,3,2,0.523,0.046,1.0,0.8,200000020.267,1.418,200000020.6
3,uniform,daytime,1.0,1.0,5,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.0,1.0,7,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.05,0.1,3,2,0.75,1.0,0.503,0.667,4.725,4.989,3.2
3,uniform,daytime,1.05,0.1,5,2,0.937,1.0,0.875,0.886,6.787,6.695,5.8
3,uniform,daytime,1.05,0.1,7,2,0.983,1.0,0.966,0.969,7.44,7.126,6.4
3,uniform,daytime,1.05,0.2,3,2,0.94,0.881,0.992,0.994,15.448,10.116,15.0
3,uniform,daytime,1.05,0.2,5,2,0.87,0.738,1.0,1.0,16.828,9.943,16.4
3,uniform,daytime,1.05,0.2,7,2,0.837,0.667,1.0,1.0,18.75,9.716,18.6
3,uniform,daytime,1.05,0.3,3,2,0.86,0.715,1.0,1.0,18.748,10.469,18.8
3,uniform,daytime,1.05,0.3,5,2,0.817,0.63,1.0,1.0,19.63,10.309,19.5
3,uniform,daytime,1.05,0.3,7,2,0.76,0.516,1.0,1.0,20.65,10.08,21.9
3,uniform,daytime,1.05,0.4,3,2,0.797,0.59,1.0,1.0,19.728,10.635,21.5
3,uniform,daytime,1.05,0.4,5,2,0.753,0.503,1.0,1.0,20.074,10.849,21.0
3,uniform,daytime,1.05,0.4,7,2,0.73,0.459,1.0,1.0,21.033,10.283,22.1
3,uniform,daytime,1.05,0.5,3,2,0.763,0.524,1.0,1.0,20.112,10.683,20.9
3,uniform,daytime,1.05,0.5,5,2,0.733,0.467,1.0,1.0,20.377,10.812,21.1
3,uniform,daytime,1.05,0.5,7,2,0.723,0.446,1.0,1.0,21.023,10.354,22.1
3,uniform,daytime,1.05,0.6,3,2,0.757,0.51,1.0,1.0,20.434,10.729,21.2
3,uniform,daytime,1.05,0.6,5,2,0.723,0.445,1.0,1.0,20.325,10.92,21.6
3,uniform,daytime,1.05,0.6,7,2,0.697,0.391,1.0,1.0,20.643,10.566,22.5
3,uniform,daytime,1.05,0.7,3,2,0.733,0.464,1.0,1.0,21.632,10.013,23.4
3,uniform,daytime,1.05,0.7,5,2,0.69,0.376,1.0,1.0,20.688,9.761,21.4
3,uniform,daytime,1.05,0.7,7,2,0.64,0.275,1.0,1.0,18.941,9.532,18.3
3,uniform,daytime,1.05,0.8,3,2,0.597,0.189,1.0,1.0,26.506,5.895,27.0
3,uniform,daytime,1.05,0.8,5,2,0.54,0.076,1.0,0.8,200000019.967,2.446,200000020.4
3,uniform,daytime,1.05,0.8,7,2,0.523,0.044,1.0,0.8,200000019.0,2.131,200000019.8
3,uniform,daytime,1.05,0.9,3,2,0.52,0.041,1.0,0.8,200000020.1,1.5,200000020.1
3,uniform,daytime,1.05,0.9,5,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.05,0.9,7,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.05,1.0,3,2,0.52,0.041,1.0,0.8,200000020.1,1.5,200000020.1
3,uniform,daytime,1.05,1.0,5,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.05,1.0,7,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.1,0.1,3,2,0.837,1.0,0.677,0.754,5.24,5.125,4.0
3,uniform,daytime,1.1,0.1,5,2,0.967,1.0,0.935,0.937,7.246,6.679,6.3
3,uniform,daytime,1.1,0.1,7,2,0.993,1.0,0.986,0.988,7.95,7.329,6.5
3,uniform,daytime,1.1,0.2,3,2,0.933,0.861,1.0,1.0,16.224,10.292,15.8
3,uniform,daytime,1.1,0.2,5,2,0.867,0.73,1.0,1.0,17.404,10.05,16.7
3,uniform,daytime,1.1,0.2,7,2,0.83,0.653,1.0,1.0,19.09,9.758,18.9
3,uniform,daytime,1.1,0.3,3,2,0.853,0.702,1.0,1.0,19.192,10.419,19.6
3,uniform,daytime,1.1,0.3,5,2,0.803,0.602,1.0,1.0,19.654,10.467,19.9
3,uniform,daytime,1.1,0.3,7,2,0.757,0.509,1.0,1.0,20.821,10.069,22.1
3,uniform,daytime,1.1,0.4,3,2,0.793,0.584,1.0,1.0,19.891,10.59,21.7
3,uniform,daytime,1.1,0.4,5,2,0.75,0.497,1.0,1.0,19.989,10.873,20.8
3,uniform,daytime,1.1,0.4,7,2,0.73,0.459,1.0,1.0,21.033,10.283,22.1
3,uniform,daytime,1.1,0.5,3,2,0.763,0.524,1.0,1.0,20.147,10.664,21.0
3,uniform,daytime,1.1,0.5,5,2,0.733,0.467,1.0,1.0,20.428,10.786,21.3
3,uniform,daytime,1.1,0.5,7,2,0.723,0.446,1.0,1.0,21.075,10.322,22.3
3,uniform,daytime,1.1,0.6,3,2,0.757,0.51,1.0,1.0,20.434,10.729,21.2
3,uniform,daytime,1.1,0.6,5,2,0.72,0.439,1.0,1.0,20.192,10.952,21.4
3,uniform,daytime,1.1,0.6,7,2,0.687,0.37,1.0,1.0,20.35,10.695,21.6
3,uniform,daytime,1.1,0.7,3,2,0.73,0.458,1.0,1.0,21.98,9.636,23.6
3,uniform,daytime,1.1,0.7,5,2,0.68,0.356,1.0,1.0,20.792,9.371,21.6
3,uniform,daytime,1.1,0.7,7,2,0.637,0.267,1.0,1.0,19.019,9.642,18.0
3,uniform,daytime,1.1,0.8,3,2,0.597,0.189,1.0,1.0,26.506,5.895,27.0
3,uniform,daytime,1.1,0.8,5,2,0.54,0.076,1.0,0.8,200000019.967,2.446,200000020.4
3,uniform,daytime,1.1,0.8,7,2,0.523,0.044,1.0,0.8,200000019.0,2.131,200000019.8
3,uniform,daytime,1.1,0.9,3,2,0.52,0.041,1.0,0.8,200000020.1,1.5,200000020.1
3,uniform,daytime,1.1,0.9,5,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.1,0.9,7,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.1,1.0,3,2,0.52,0.041,1.0,0.8,200000020.1,1.5,200000020.1
3,uniform,daytime,1.1,1.0,5,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.1,1.0,7,2,0.507,0.013,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,daytime,1.15,0.1,3,2,0.897,1.0,0.791,0.83,5.555,5.418,4.2
3,uniform,daytime,1.15,0.1,5,2,0.98,1.0,0.961,0.961,7.555,6.694,7.0
3,uniform,daytime,1.15,0.1,7,2,1.0,1.0,1.0,1.0,8.752,7.686,7.4
3,uniform,daytime,1.15,0.2,3,2,0.923,0.842,1.0,1.0,17.014,10.306,16.5
3,uniform,daytime,1.15,0.2,5,2,0.85,0.695,1.0,1.0,17.774,10.32,16.9
3,uniform,daytime,1.15,0.2,7,2,0.82,0.634,1.0,1.0,19.287,9.765,19.3
3,uniform,daytime,1.15,0.3,3,2,0.85,0.694,1.0,1.0,19.845,10.97,20.2
3,uniform,daytime,1.15,0.3,5,2,0.79,0.575,1.0,1.0,19.51,10.541,19.8
3,uniform,daytime,1.15,0.3,7,2,0.753,0.502,1.0,1.0,20.719,10.084,22.0
3,uniform,daytime,1.15,0.4,3,2,0.793,0.584,1.0,1.0,20.144,10.368,21.7
3,uniform,daytime,1.15,0.4,5,2,0.75,0.497,1.0,1.0,20.355,10.59,21.2
3,uniform,daytime,1.15,0.4,7,2,0.73,0.459,1.0,1.0,21.09,10.248,22.3
3,uniform,daytime,1.15,0.5,3,2,0.763,0.524,1.0,1.0,20.159,10.646,21.0
3,uniform,daytime,1.15,0.5,5,2,0.733,0.467,1.0,1.0,20.443,10.767,21.3
3,uniform,daytime,1.15,0.5,7,2,0.72,0.439,1.0,1.0,20.886,10.259,22.2
3,uniform,daytime,1.15,0.6,3,2,0.75,0.498,1.0,1.0,20.476,10.79,21.4
3,uniform,daytime,1.15,0.6,5,2,0.72,0.439,1.0,1.0,20.204,10.947,21.4
3,uniform,daytime,1.15,0.6,7,2,0.683,0.364,1.0,1.0,20.223,10.686,21.6
3,uniform,daytime,1.15,0.7,3,2,0.724,0.444,1.0,1.0,21.737,9.725,23.2
3,uniform,daytime,1.15,0.7,5,2,0.673,0.342,1.0,1.0,20.356,9.316,21.3
3,uniform,daytime,1.15,0.7,7,2,0.63,0.255,1.0,1.0,19.085,9.777,18.3
3,uniform,daytime,1.15,0.8,3,2,0.593,0.183,1.0,1.0,26.378,5.959,26.4
3,uniform,daytime,1.15,0.8,5,2,0.54,0.076,1.0,0.8,200000019.967,2.446,200000020.4
3,uniform,daytime,1.15,0.8,7,2,0.517,0.032,1.0,0.6,400000016.0,1.0,400000016.0
3,uniform,daytime,1.15,0.9,3,2,0.52,0.041,1.0,0.8,200000020.2,1.6,200000020.2
3,uniform,daytime,1.15,0.9,5,2,0.507,0.013,1.0,0.4,600000011.2,0.0,600000011.2
3,uniform,daytime,1.15,0.9,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,daytime,1.15,1.0,3,2,0.52,0.041,1.0,0.8,200000020.2,1.6,200000020.2
3,uniform,daytime,1.15,1.0,5,2,0.507,0.013,1.0,0.4,600000011.2,0.0,600000011.2
3,uniform,daytime,1.15,1.0,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,daytime,1.2,0.1,3,2,0.96,1.0,0.918,0.927,5.775,5.447,4.7
3,uniform,daytime,1.2,0.1,5,2,0.993,1.0,0.987,0.987,8.103,6.892,7.5
3,uniform,daytime,1.2,0.1,7,2,1.0,1.0,1.0,1.0,9.36,7.801,8.5
3,uniform,daytime,1.2,0.2,3,2,0.917,0.83,1.0,1.0,17.59,10.403,16.8
3,uniform,daytime,1.2,0.2,5,2,0.85,0.695,1.0,1.0,17.823,10.287,16.9
3,uniform,daytime,1.2,0.2,7,2,0.82,0.634,1.0,1.0,19.535,9.799,19.7
3,uniform,daytime,1.2,0.3,3,2,0.82,0.636,1.0,1.0,19.947,10.847,20.2
3,uniform,daytime,1.2,0.3,5,2,0.787,0.569,1.0,1.0,19.787,10.377,20.3
3,uniform,daytime,1.2,0.3,7,2,0.753,0.502,1.0,1.0,20.741,10.069,22.0
3,uniform,daytime,1.2,0.4,3,2,0.787,0.569,1.0,1.0,20.041,10.48,20.9
3,uniform,daytime,1.2,0.4,5,2,0.75,0.497,1.0,1.0,20.365,10.583,21.2
3,uniform,daytime,1.2,0.4,7,2,0.73,0.459,1.0,1.0,21.102,10.24,22.3
3,uniform,daytime,1.2,0.5,3,2,0.763,0.524,1.0,1.0,20.172,10.652,21.0
3,uniform,daytime,1.2,0.5,5,2,0.73,0.46,1.0,1.0,20.411,10.84,21.2
3,uniform,daytime,1.2,0.5,7,2,0.717,0.431,1.0,1.0,20.808,10.32,21.8
3,uniform,daytime,1.2,0.6,3,2,0.75,0.498,1.0,1.0,20.525,10.773,21.4
3,uniform,daytime,1.2,0.6,5,2,0.72,0.439,1.0,1.0,20.246,10.926,21.4
3,uniform,daytime,1.2,0.6,7,2,0.676,0.35,1.0,1.0,20.11,10.799,21.3
3,uniform,daytime,1.2,0.7,3,2,0.724,0.444,1.0,1.0,21.753,9.748,23.2
3,uniform,daytime,1.2,0.7,5,2,0.67,0.335,1.0,1.0,20.141,9.45,20.1
3,uniform,daytime,1.2,0.7,7,2,0.63,0.255,1.0,1.0,19.11,9.809,18.3
3,uniform,daytime,1.2,0.8,3,2,0.587,0.17,1.0,1.0,25.978,6.015,25.2
3,uniform,daytime,1.2,0.8,5,2,0.537,0.07,1.0,0.8,200000020.667,1.704,200000020.4
3,uniform,daytime,1.2,0.8,7,2,0.513,0.025,1.0,0.6,400000015.0,0.0,400000015.0
3,uniform,daytime,1.2,0.9,3,2,0.52,0.041,1.0,0.8,200000020.2,1.6,200000020.2
3,uniform,daytime,1.2,0.9,5,2,0.507,0.013,1.0,0.4,600000011.2,0.0,600000011.2
3,uniform,daytime,1.2,0.9,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,daytime,1.2,1.0,3,2,0.52,0.041,1.0,0.8,200000020.2,1.6,200000020.2
3,uniform,daytime,1.2,1.0,5,2,0.507,0.013,1.0,0.4,600000011.2,0.0,600000011.2
3,uniform,daytime,1.2,1.0,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.0,0.1,3,2,0.977,1.0,0.95,0.959,6.387,5.599,5.8
3,uniform,simple,1.0,0.1,5,2,0.997,1.0,0.993,0.994,8.905,7.155,8.3
3,uniform,simple,1.0,0.1,7,2,1.0,1.0,1.0,1.0,10.028,7.934,9.1
3,uniform,simple,1.0,0.2,3,2,0.894,0.781,1.0,1.0,18.197,10.305,18.2
3,uniform,simple,1.0,0.2,5,2,0.837,0.668,1.0,1.0,18.228,10.157,18.3
3,uniform,simple,1.0,0.2,7,2,0.81,0.615,1.0,1.0,19.658,9.527,20.0
3,uniform,simple,1.0,0.3,3,2,0.817,0.627,1.0,1.0,19.331,10.745,19.2
3,uniform,simple,1.0,0.3,5,2,0.78,0.555,1.0,1.0,20.069,10.429,20.6
3,uniform,simple,1.0,0.3,7,2,0.743,0.484,1.0,1.0,20.945,10.164,22.2
3,uniform,simple,1.0,0.4,3,2,0.783,0.562,1.0,1.0,20.179,10.527,21.0
3,uniform,simple,1.0,0.4,5,2,0.743,0.485,1.0,1.0,20.249,10.656,21.1
3,uniform,simple,1.0,0.4,7,2,0.73,0.459,1.0,1.0,21.16,10.241,22.7
3,uniform,simple,1.0,0.5,3,2,0.76,0.517,1.0,1.0,20.241,10.713,21.2
3,uniform,simple,1.0,0.5,5,2,0.73,0.46,1.0,1.0,20.827,10.61,22.0
3,uniform,simple,1.0,0.5,7,2,0.713,0.425,1.0,1.0,21.009,10.569,22.8
3,uniform,simple,1.0,0.6,3,2,0.75,0.498,1.0,1.0,20.476,10.764,21.4
3,uniform,simple,1.0,0.6,5,2,0.713,0.425,1.0,1.0,20.619,10.519,21.7
3,uniform,simple,1.0,0.6,7,2,0.677,0.349,1.0,1.0,20.875,10.54,21.8
3,uniform,simple,1.0,0.7,3,2,0.717,0.43,1.0,1.0,21.606,9.994,22.5
3,uniform,simple,1.0,0.7,5,2,0.666,0.328,1.0,1.0,20.208,9.774,20.1
3,uniform,simple,1.0,0.7,7,2,0.623,0.244,1.0,1.0,19.013,10.101,18.7
3,uniform,simple,1.0,0.8,3,2,0.573,0.144,1.0,1.0,24.983,4.832,24.9
3,uniform,simple,1.0,0.8,5,2,0.53,0.058,1.0,0.8,200000020.4,1.071,200000020.6
3,uniform,simple,1.0,0.8,7,2,0.513,0.025,1.0,0.6,400000015.0,0.0,400000015.0
3,uniform,simple,1.0,0.9,3,2,0.52,0.041,1.0,0.8,200000020.2,1.6,200000020.2
3,uniform,simple,1.0,0.9,5,2,0.507,0.013,1.0,0.4,600000011.2,0.0,600000011.2
3,uniform,simple,1.0,0.9,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.0,1.0,3,2,0.52,0.041,1.0,0.8,200000020.2,1.6,200000020.2
3,uniform,simple,1.0,1.0,5,2,0.507,0.013,1.0,0.4,600000011.2,0.0,600000011.2
3,uniform,simple,1.0,1.0,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.05,0.1,3,2,0.997,1.0,0.993,0.994,6.846,5.839,6.1
3,uniform,simple,1.05,0.1,5,2,1.0,1.0,1.0,1.0,9.278,7.364,8.5
3,uniform,simple,1.05,0.1,7,2,1.0,1.0,1.0,1.0,10.329,7.991,9.5
3,uniform,simple,1.05,0.2,3,2,0.89,0.775,1.0,1.0,18.392,10.203,18.4
3,uniform,simple,1.05,0.2,5,2,0.833,0.661,1.0,1.0,19.037,10.392,19.0
3,uniform,simple,1.05,0.2,7,2,0.803,0.601,1.0,1.0,20.076,9.796,20.3
3,uniform,simple,1.05,0.3,3,2,0.807,0.606,1.0,1.0,19.844,10.834,19.7
3,uniform,simple,1.05,0.3,5,2,0.777,0.547,1.0,1.0,20.204,10.468,21.0
3,uniform,simple,1.05,0.3,7,2,0.74,0.478,1.0,1.0,20.894,10.178,22.1
3,uniform,simple,1.05,0.4,3,2,0.783,0.562,1.0,1.0,20.179,10.527,21.0
3,uniform,simple,1.05,0.4,5,2,0.743,0.485,1.0,1.0,20.265,10.66,21.1
3,uniform,simple,1.05,0.4,7,2,0.73,0.459,1.0,1.0,21.175,10.242,22.7
3,uniform,simple,1.05,0.5,3,2,0.76,0.517,1.0,1.0,20.307,10.673,21.2
3,uniform,simple,1.05,0.5,5,2,0.73,0.46,1.0,1.0,20.885,10.535,22.0
3,uniform,simple,1.05,0.5,7,2,0.71,0.417,1.0,1.0,20.835,10.447,22.0
3,uniform,simple,1.05,0.6,3,2,0.75,0.498,1.0,1.0,20.558,10.701,21.4
3,uniform,simple,1.05,0.6,5,2,0.71,0.418,1.0,1.0,20.699,10.558,21.9
3,uniform,simple,1.05,0.6,7,2,0.673,0.342,1.0,1.0,20.807,10.454,21.7
3,uniform,simple,1.05,0.7,3,2,0.71,0.416,1.0,1.0,21.448,10.017,22.3
3,uniform,simple,1.05,0.7,5,2,0.657,0.31,1.0,1.0,20.142,9.79,20.1
3,uniform,simple,1.05,0.7,7,2,0.623,0.244,1.0,1.0,19.193,10.044,18.9
3,uniform,simple,1.05,0.8,3,2,0.573,0.144,1.0,1.0,24.983,4.832,24.9
3,uniform,simple,1.05,0.8,5,2,0.527,0.052,1.0,0.8,200000020.433,1.149,200000020.5
3,uniform,simple,1.05,0.8,7,2,0.51,0.019,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,simple,1.05,0.9,3,2,0.517,0.033,1.0,0.6,400000015.6,1.6,400000015.6
3,uniform,simple,1.05,0.9,5,2,0.507,0.013,1.0,0.4,600000011.2,0.0,600000011.2
3,uniform,simple,1.05,0.9,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.05,1.0,3,2,0.517,0.033,1.0,0.6,400000015.6,1.6,400000015.6
3,uniform,simple,1.05,1.0,5,2,0.507,0.013,1.0,0.4,600000011.2,0.0,600000011.2
3,uniform,simple,1.05,1.0,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.1,0.1,3,2,0.997,1.0,0.993,0.994,7.147,6.065,6.5
3,uniform,simple,1.1,0.1,5,2,1.0,1.0,1.0,1.0,9.724,7.525,9.0
3,uniform,simple,1.1,0.1,7,2,0.993,0.988,1.0,1.0,10.578,7.999,9.8
3,uniform,simple,1.1,0.2,3,2,0.88,0.756,1.0,1.0,18.616,10.228,18.6
3,uniform,simple,1.1,0.2,5,2,0.833,0.661,1.0,1.0,19.097,10.347,19.0
3,uniform,simple,1.1,0.2,7,2,0.793,0.583,1.0,1.0,20.698,9.789,21.6
3,uniform,simple,1.1,0.3,3,2,0.8,0.593,1.0,1.0,20.225,10.917,20.6
3,uniform,simple,1.1,0.3,5,2,0.77,0.536,1.0,1.0,20.206,10.477,21.0
3,uniform,simple,1.1,0.3,7,2,0.733,0.466,1.0,1.0,21.13,10.187,22.5
3,uniform,simple,1.1,0.4,3,2,0.78,0.555,1.0,1.0,20.271,10.574,21.2
3,uniform,simple,1.1,0.4,5,2,0.743,0.485,1.0,1.0,20.664,10.415,21.7
3,uniform,simple,1.1,0.4,7,2,0.73,0.459,1.0,1.0,21.191,10.236,22.7
3,uniform,simple,1.1,0.5,3,2,0.757,0.51,1.0,1.0,20.377,10.733,21.3
3,uniform,simple,1.1,0.5,5,2,0.727,0.454,1.0,1.0,20.8,10.546,21.8
3,uniform,simple,1.1,0.5,7,2,0.707,0.412,1.0,1.0,20.823,10.436,21.8
3,uniform,simple,1.1,0.6,3,2,0.743,0.486,1.0,1.0,20.497,10.757,21.2
3,uniform,simple,1.1,0.6,5,2,0.703,0.405,1.0,1.0,21.038,10.179,22.5
3,uniform,simple,1.1,0.6,7,2,0.67,0.337,1.0,1.0,20.726,10.303,21.4
3,uniform,simple,1.1,0.7,3,2,0.703,0.402,1.0,1.0,21.901,9.629,22.3
3,uniform,simple,1.1,0.7,5,2,0.65,0.296,1.0,1.0,19.744,9.659,18.6
3,uniform,simple,1.1,0.7,7,2,0.62,0.237,1.0,1.0,18.894,9.793,18.9
3,uniform,simple,1.1,0.8,3,2,0.573,0.144,1.0,1.0,25.083,4.847,25.1
3,uniform,simple,1.1,0.8,5,2,0.52,0.038,1.0,0.8,200000020.7,0.9,200000020.7
3,uniform,simple,1.1,0.8,7,2,0.51,0.019,1.0,0.4,600000011.0,0.0,600000011.0
3,uniform,simple,1.1,0.9,3,2,0.517,0.033,1.0,0.6,400000015.6,1.6,400000015.6
3,uniform,simple,1.1,0.9,5,2,0.507,0.013,1.0,0.4,600000011.2,0.0,600000011.2
3,uniform,simple,1.1,0.9,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.1,1.0,3,2,0.517,0.033,1.0,0.6,400000015.6,1.6,400000015.6
3,uniform,simple,1.1,1.0,5,2,0.507,0.013,1.0,0.4,600000011.2,0.0,600000011.2
3,uniform,simple,1.1,1.0,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.15,0.1,3,2,1.0,1.0,1.0,1.0,7.542,6.069,7.1
3,uniform,simple,1.15,0.1,5,2,1.0,1.0,1.0,1.0,9.758,7.519,9.3
3,uniform,simple,1.15,0.1,7,2,0.99,0.982,1.0,1.0,10.652,7.986,10.0
3,uniform,simple,1.15,0.2,3,2,0.877,0.75,1.0,1.0,19.193,10.235,19.3
3,uniform,simple,1.15,0.2,5,2,0.823,0.642,1.0,1.0,19.655,10.401,20.1
3,uniform,simple,1.15,0.2,7,2,0.783,0.565,1.0,1.0,20.742,9.962,21.6
3,uniform,simple,1.15,0.3,3,2,0.8,0.593,1.0,1.0,20.26,10.911,20.6
3,uniform,simple,1.15,0.3,5,2,0.764,0.523,1.0,1.0,20.19,10.467,20.9
3,uniform,simple,1.15,0.3,7,2,0.733,0.466,1.0,1.0,21.168,10.179,22.6
3,uniform,simple,1.15,0.4,3,2,0.777,0.549,1.0,1.0,20.297,10.606,21.1
3,uniform,simple,1.15,0.4,5,2,0.743,0.485,1.0,1.0,20.727,10.405,21.9
3,uniform,simple,1.15,0.4,7,2,0.73,0.459,1.0,1.0,21.254,10.251,22.9
3,uniform,simple,1.15,0.5,3,2,0.753,0.504,1.0,1.0,20.379,10.811,21.2
3,uniform,simple,1.15,0.5,5,2,0.727,0.454,1.0,1.0,20.858,10.574,21.8
3,uniform,simple,1.15,0.5,7,2,0.707,0.412,1.0,1.0,20.951,10.471,22.0
3,uniform,simple,1.15,0.6,3,2,0.737,0.471,1.0,1.0,20.087,10.667,20.9
3,uniform,simple,1.15,0.6,5,2,0.703,0.405,1.0,1.0,21.168,10.203,22.5
3,uniform,simple,1.15,0.6,7,2,0.667,0.331,1.0,1.0,20.985,10.45,21.7
3,uniform,simple,1.15,0.7,3,2,0.703,0.402,1.0,1.0,21.947,9.691,22.3
3,uniform,simple,1.15,0.7,5,2,0.643,0.284,1.0,1.0,19.61,9.569,18.6
3,uniform,simple,1.15,0.7,7,2,0.61,0.218,1.0,1.0,18.465,9.728,18.3
