n_neighbors,weights,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
5,distance,simple,1.1,0.9,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,simple,1.1,0.9,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,simple,1.1,1.0,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,simple,1.1,1.0,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,simple,1.1,1.0,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,simple,1.15,0.1,3,2,0.492,0.988,0.0,0.495,19.264,44.819,0.2
5,distance,simple,1.15,0.1,5,2,0.492,0.988,0.0,0.495,19.925,45.97,0.4
5,distance,simple,1.15,0.1,7,2,0.492,0.988,0.0,0.495,20.262,46.955,0.0
5,distance,simple,1.15,0.2,3,2,0.492,0.988,0.0,0.495,27.925,51.469,4.6
5,distance,simple,1.15,0.2,5,2,0.49,0.984,0.0,0.494,26.249,48.577,4.4
5,distance,simple,1.15,0.2,7,2,0.49,0.984,0.0,0.494,27.387,49.849,4.7
5,distance,simple,1.15,0.3,3,2,0.49,0.984,0.0,0.494,36.032,57.375,8.7
5,distance,simple,1.15,0.3,5,2,0.49,0.984,0.0,0.494,34.44,53.085,9.4
5,distance,simple,1.15,0.3,7,2,0.49,0.984,0.0,0.494,37.653,61.975,9.9
5,distance,simple,1.15,0.4,3,2,0.49,0.984,0.0,0.494,39.058,55.711,12.4
5,distance,simple,1.15,0.4,5,2,0.49,0.984,0.0,0.494,44.358,64.723,13.6
5,distance,simple,1.15,0.4,7,2,0.488,0.98,0.0,0.493,47.521,66.793,16.0
5,distance,simple,1.15,0.5,3,2,0.488,0.98,0.0,0.493,47.655,60.783,18.2
5,distance,simple,1.15,0.5,5,2,0.488,0.976,0.004,0.493,53.346,68.934,21.7
5,distance,simple,1.15,0.5,7,2,0.49,0.968,0.016,0.494,59.042,68.078,24.2
5,distance,simple,1.15,0.6,3,2,0.486,0.964,0.012,0.492,61.771,68.624,26.1
5,distance,simple,1.15,0.6,5,2,0.492,0.956,0.032,0.495,64.99,69.028,31.2
5,distance,simple,1.15,0.6,7,2,0.496,0.928,0.067,0.497,64.2,71.634,36.2
5,distance,simple,1.15,0.7,3,2,0.476,0.94,0.016,0.487,64.201,67.524,30.8
5,distance,simple,1.15,0.7,5,2,0.466,0.852,0.083,0.479,68.897,69.608,34.2
5,distance,simple,1.15,0.7,7,2,0.454,0.775,0.135,0.47,66.388,69.938,35.1
5,distance,simple,1.15,0.8,3,2,0.472,0.796,0.151,0.482,88.907,62.381,88.8
5,distance,simple,1.15,0.8,5,2,0.464,0.627,0.302,0.472,94.8,68.095,75.2
5,distance,simple,1.15,0.8,7,2,0.474,0.51,0.437,0.476,94.947,68.796,71.7
5,distance,simple,1.15,0.9,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,simple,1.15,0.9,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,simple,1.15,0.9,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,simple,1.15,1.0,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,simple,1.15,1.0,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,simple,1.15,1.0,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,simple,1.2,0.1,3,2,0.492,0.988,0.0,0.495,19.264,44.819,0.2
5,distance,simple,1.2,0.1,5,2,0.492,0.988,0.0,0.495,19.925,45.97,0.4
5,distance,simple,1.2,0.1,7,2,0.492,0.988,0.0,0.495,20.262,46.955,0.0
5,distance,simple,1.2,0.2,3,2,0.492,0.988,0.0,0.495,27.925,51.469,4.6
5,distance,simple,1.2,0.2,5,2,0.49,0.984,0.0,0.494,26.249,48.577,4.4
5,distance,simple,1.2,0.2,7,2,0.49,0.984,0.0,0.494,27.387,49.849,4.7
5,distance,simple,1.2,0.3,3,2,0.49,0.984,0.0,0.494,36.032,57.375,8.7
5,distance,simple,1.2,0.3,5,2,0.49,0.984,0.0,0.494,34.44,53.085,9.4
5,distance,simple,1.2,0.3,7,2,0.49,0.984,0.0,0.494,37.653,61.975,9.9
5,distance,simple,1.2,0.4,3,2,0.49,0.984,0.0,0.494,39.058,55.711,12.4
5,distance,simple,1.2,0.4,5,2,0.49,0.984,0.0,0.494,44.358,64.723,13.6
5,distance,simple,1.2,0.4,7,2,0.488,0.98,0.0,0.493,47.521,66.793,16.0
5,distance,simple,1.2,0.5,3,2,0.488,0.98,0.0,0.493,47.655,60.783,18.2
5,distance,simple,1.2,0.5,5,2,0.488,0.976,0.004,0.493,53.346,68.934,21.7
5,distance,simple,1.2,0.5,7,2,0.49,0.968,0.016,0.494,59.042,68.078,24.2
5,distance,simple,1.2,0.6,3,2,0.486,0.964,0.012,0.492,61.771,68.624,26.1
5,distance,simple,1.2,0.6,5,2,0.492,0.956,0.032,0.495,64.99,69.028,31.2
5,distance,simple,1.2,0.6,7,2,0.496,0.928,0.067,0.497,64.2,71.634,36.2
5,distance,simple,1.2,0.7,3,2,0.476,0.94,0.016,0.487,64.201,67.524,30.8
5,distance,simple,1.2,0.7,5,2,0.466,0.852,0.083,0.479,68.897,69.608,34.2
5,distance,simple,1.2,0.7,7,2,0.454,0.775,0.135,0.47,66.388,69.938,35.1
5,distance,simple,1.2,0.8,3,2,0.472,0.796,0.151,0.482,88.907,62.381,88.8
5,distance,simple,1.2,0.8,5,2,0.464,0.627,0.302,0.472,94.8,68.095,75.2
5,distance,simple,1.2,0.8,7,2,0.474,0.51,0.437,0.476,94.947,68.796,71.7
5,distance,simple,1.2,0.9,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,simple,1.2,0.9,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,simple,1.2,0.9,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,simple,1.2,1.0,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,simple,1.2,1.0,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,simple,1.2,1.0,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,uniform,daytime,1.0,0.1,3,2,0.63,0.487,0.773,0.684,61.634,67.844,28.2
5,uniform,daytime,1.0,0.1,5,2,0.64,0.439,0.841,0.738,64.842,67.954,38.2
5,uniform,daytime,1.0,0.1,7,2,0.626,0.391,0.861,0.741,67.036,66.204,46.4
5,uniform,daytime,1.0,0.2,3,2,0.636,0.374,0.897,0.786,62.834,67.416,39.8
5,uniform,daytime,1.0,0.2,5,2,0.632,0.331,0.932,0.831,63.871,64.376,49.0
5,uniform,daytime,1.0,0.2,7,2,0.61,0.278,0.94,0.817,66.493,65.003,49.0
5,uniform,daytime,1.0,0.3,3,2,0.596,0.27,0.92,0.773,66.111,66.969,56.5
5,uniform,daytime,1.0,0.3,5,2,0.582,0.21,0.952,0.812,71.218,65.214,67.4
5,uniform,daytime,1.0,0.3,7,2,0.576,0.178,0.972,0.851,61.03,56.934,44.8
5,uniform,daytime,1.0,0.4,3,2,0.574,0.214,0.932,0.757,61.298,66.183,35.8
5,uniform,daytime,1.0,0.4,5,2,0.568,0.174,0.96,0.805,66.651,59.944,50.8
5,uniform,daytime,1.0,0.4,7,2,0.56,0.146,0.972,0.841,63.984,61.929,41.1
5,uniform,daytime,1.0,0.5,3,2,0.56,0.182,0.936,0.737,66.115,71.037,32.8
5,uniform,daytime,1.0,0.5,5,2,0.554,0.146,0.96,0.743,60.979,53.983,42.4
5,uniform,daytime,1.0,0.5,7,2,0.554,0.13,0.977,0.835,60.737,53.9,45.5
5,uniform,daytime,1.0,0.6,3,2,0.552,0.154,0.949,0.742,57.293,60.982,28.0
5,uniform,daytime,1.0,0.6,5,2,0.554,0.138,0.968,0.786,66.253,54.116,64.8
5,uniform,daytime,1.0,0.6,7,2,0.554,0.125,0.98,0.85,64.466,53.627,56.9
5,uniform,daytime,1.0,0.7,3,2,0.556,0.138,0.972,0.812,70.326,57.792,65.4
5,uniform,daytime,1.0,0.7,5,2,0.552,0.125,0.976,0.817,74.129,56.321,68.2
5,uniform,daytime,1.0,0.7,7,2,0.552,0.113,0.988,0.935,75.626,54.965,72.6
5,uniform,daytime,1.0,0.8,3,2,0.522,0.053,0.988,0.703,200000071.55,31.593,200000068.4
5,uniform,daytime,1.0,0.8,5,2,0.516,0.041,0.988,0.67,200000080.067,26.496,200000078.0
5,uniform,daytime,1.0,0.8,7,2,0.518,0.041,0.992,0.7,200000080.6,26.085,200000078.2
5,uniform,daytime,1.0,0.9,3,2,0.514,0.024,1.0,0.6,400000075.9,15.478,400000072.3
5,uniform,daytime,1.0,0.9,5,2,0.514,0.024,1.0,0.6,400000075.9,15.478,400000072.3
5,uniform,daytime,1.0,0.9,7,2,0.51,0.016,1.0,0.6,400000088.7,6.3,400000088.7
5,uniform,daytime,1.0,1.0,3,2,0.514,0.024,1.0,0.6,400000075.9,15.478,400000072.3
5,uniform,daytime,1.0,1.0,5,2,0.514,0.024,1.0,0.6,400000075.9,15.478,400000072.3
5,uniform,daytime,1.0,1.0,7,2,0.51,0.016,1.0,0.6,400000088.7,6.3,400000088.7
5,uniform,daytime,1.05,0.1,3,2,0.63,0.471,0.789,0.697,60.12,66.204,28.2
5,uniform,daytime,1.05,0.1,5,2,0.642,0.426,0.857,0.75,66.433,68.456,41.0
5,uniform,daytime,1.05,0.1,7,2,0.634,0.379,0.889,0.772,66.487,63.697,46.7
5,uniform,daytime,1.05,0.2,3,2,0.638,0.37,0.905,0.797,62.878,67.42,39.8
5,uniform,daytime,1.05,0.2,5,2,0.632,0.331,0.932,0.831,66.348,65.291,54.2
5,uniform,daytime,1.05,0.2,7,2,0.606,0.266,0.944,0.823,63.534,62.911,48.7
5,uniform,daytime,1.05,0.3,3,2,0.598,0.262,0.932,0.795,66.606,67.453,56.6
5,uniform,daytime,1.05,0.3,5,2,0.578,0.198,0.956,0.811,66.398,61.157,57.0
5,uniform,daytime,1.05,0.3,7,2,0.572,0.169,0.972,0.846,61.075,57.565,41.8
5,uniform,daytime,1.05,0.4,3,2,0.57,0.206,0.932,0.751,62.44,66.278,37.3
5,uniform,daytime,1.05,0.4,5,2,0.568,0.174,0.96,0.805,69.78,62.441,50.8
5,uniform,daytime,1.05,0.4,7,2,0.56,0.141,0.977,0.864,67.564,61.838,47.6
5,uniform,daytime,1.05,0.5,3,2,0.556,0.174,0.936,0.718,61.875,66.535,32.8
5,uniform,daytime,1.05,0.5,5,2,0.558,0.146,0.968,0.786,60.979,53.983,42.4
5,uniform,daytime,1.05,0.5,7,2,0.556,0.13,0.98,0.853,60.737,53.9,45.5
5,uniform,daytime,1.05,0.6,3,2,0.55,0.146,0.953,0.763,58.119,61.53,33.2
5,uniform,daytime,1.05,0.6,5,2,0.554,0.134,0.972,0.802,69.153,52.995,66.5
5,uniform,daytime,1.05,0.6,7,2,0.556,0.125,0.984,0.917,66.27,52.726,62.3
5,uniform,daytime,1.05,0.7,3,2,0.554,0.134,0.972,0.81,67.011,56.719,64.6
5,uniform,daytime,1.05,0.7,5,2,0.55,0.121,0.976,0.813,74.129,56.321,68.2
5,uniform,daytime,1.05,0.7,7,2,0.552,0.113,0.988,0.935,75.651,54.945,72.7
5,uniform,daytime,1.05,0.8,3,2,0.524,0.053,0.992,0.727,200000071.55,31.593,200000068.4
5,uniform,daytime,1.05,0.8,5,2,0.518,0.041,0.992,0.7,200000080.067,26.496,200000078.0
5,uniform,daytime,1.05,0.8,7,2,0.52,0.041,0.996,0.75,200000080.6,26.085,200000078.2
5,uniform,daytime,1.05,0.9,3,2,0.514,0.024,1.0,0.6,400000075.967,15.453,400000072.5
5,uniform,daytime,1.05,0.9,5,2,0.512,0.02,1.0,0.6,400000077.7,17.1,400000077.7
5,uniform,daytime,1.05,0.9,7,2,0.51,0.016,1.0,0.6,400000088.7,6.3,400000088.7
5,uniform,daytime,1.05,1.0,3,2,0.514,0.024,1.0,0.6,400000075.967,15.453,400000072.5
5,uniform,daytime,1.05,1.0,5,2,0.512,0.02,1.0,0.6,400000077.7,17.1,400000077.7
5,uniform,daytime,1.05,1.0,7,2,0.51,0.016,1.0,0.6,400000088.7,6.3,400000088.7
5,uniform,daytime,1.1,0.1,3,2,0.628,0.455,0.801,0.7,61.617,67.357,33.2
5,uniform,daytime,1.1,0.1,5,2,0.644,0.411,0.877,0.767,66.794,68.348,41.0
5,uniform,daytime,1.1,0.1,7,2,0.634,0.354,0.913,0.8,64.508,61.877,47.3
5,uniform,daytime,1.1,0.2,3,2,0.638,0.359,0.917,0.809,64.378,67.31,49.6
5,uniform,daytime,1.1,0.2,5,2,0.622,0.306,0.937,0.829,68.257,65.85,56.3
5,uniform,daytime,1.1,0.2,7,2,0.606,0.254,0.957,0.853,64.705,64.129,50.7
5,uniform,daytime,1.1,0.3,3,2,0.588,0.238,0.936,0.788,61.951,63.4,45.5
5,uniform,daytime,1.1,0.3,5,2,0.58,0.194,0.964,0.84,68.01,60.593,57.3
5,uniform,daytime,1.1,0.3,7,2,0.574,0.165,0.98,0.886,61.464,58.35,41.5
5,uniform,daytime,1.1,0.4,3,2,0.574,0.198,0.949,0.795,59.243,61.908,32.6
5,uniform,daytime,1.1,0.4,5,2,0.564,0.158,0.968,0.814,68.455,61.552,47.6
5,uniform,daytime,1.1,0.4,7,2,0.56,0.138,0.98,0.872,67.604,61.835,47.6
5,uniform,daytime,1.1,0.5,3,2,0.562,0.17,0.953,0.777,58.048,61.112,29.9
5,uniform,daytime,1.1,0.5,5,2,0.56,0.146,0.972,0.806,62.63,53.54,47.3
5,uniform,daytime,1.1,0.5,7,2,0.556,0.125,0.984,0.917,62.644,54.438,54.6
5,uniform,daytime,1.1,0.6,3,2,0.554,0.146,0.96,0.783,58.139,61.516,33.2
5,uniform,daytime,1.1,0.6,5,2,0.554,0.134,0.972,0.802,73.004,56.572,66.9
5,uniform,daytime,1.1,0.6,7,2,0.556,0.125,0.984,0.917,70.492,55.49,62.7
5,uniform,daytime,1.1,0.7,3,2,0.556,0.134,0.976,0.822,67.045,56.724,64.7
5,uniform,daytime,1.1,0.7,5,2,0.552,0.121,0.98,0.838,75.695,57.077,70.6
5,uniform,daytime,1.1,0.7,7,2,0.552,0.113,0.988,0.935,76.241,54.969,74.0
5,uniform,daytime,1.1,0.8,3,2,0.52,0.045,0.992,0.71,200000073.95,31.593,200000070.8
5,uniform,daytime,1.1,0.8,5,2,0.518,0.041,0.992,0.7,200000080.467,26.496,200000078.4
5,uniform,daytime,1.1,0.8,7,2,0.52,0.041,0.996,0.75,200000081.0,26.085,200000078.6
5,uniform,daytime,1.1,0.9,3,2,0.512,0.02,1.0,0.6,400000077.7,17.1,400000077.7
5,uniform,daytime,1.1,0.9,5,2,0.512,0.02,1.0,0.6,400000077.7,17.1,400000077.7
5,uniform,daytime,1.1,0.9,7,2,0.51,0.016,1.0,0.6,400000088.7,6.3,400000088.7
5,uniform,daytime,1.1,1.0,3,2,0.512,0.02,1.0,0.6,400000077.7,17.1,400000077.7
5,uniform,daytime,1.1,1.0,5,2,0.512,0.02,1.0,0.6,400000077.7,17.1,400000077.7
5,uniform,daytime,1.1,1.0,7,2,0.51,0.016,1.0,0.6,400000088.7,6.3,400000088.7
5,uniform,daytime,1.15,0.1,3,2,0.638,0.443,0.833,0.732,62.899,68.618,33.3
5,uniform,daytime,1.15,0.1,5,2,0.646,0.399,0.892,0.788,69.487,69.361,47.4
5,uniform,daytime,1.15,0.1,7,2,0.64,0.342,0.936,0.842,64.166,62.227,46.3
5,uniform,daytime,1.15,0.2,3,2,0.634,0.347,0.921,0.812,63.228,65.939,48.5
5,uniform,daytime,1.15,0.2,5,2,0.626,0.302,0.948,0.857,70.79,66.635,60.6
5,uniform,daytime,1.15,0.2,7,2,0.602,0.238,0.964,0.869,66.042,61.794,51.0
5,uniform,daytime,1.15,0.3,3,2,0.586,0.23,0.94,0.795,59.348,62.635,32.7
5,uniform,daytime,1.15,0.3,5,2,0.574,0.182,0.964,0.832,65.148,60.192,43.8
5,uniform,daytime,1.15,0.3,7,2,0.57,0.154,0.984,0.926,60.653,57.471,41.6
5,uniform,daytime,1.15,0.4,3,2,0.576,0.198,0.953,0.815,59.531,61.76,32.8
5,uniform,daytime,1.15,0.4,5,2,0.562,0.154,0.968,0.814,67.961,61.965,44.7
5,uniform,daytime,1.15,0.4,7,2,0.56,0.134,0.984,0.919,68.07,62.472,47.4
5,uniform,daytime,1.15,0.5,3,2,0.562,0.166,0.956,0.787,56.25,59.973,27.0
5,uniform,daytime,1.15,0.5,5,2,0.556,0.138,0.972,0.802,64.228,53.907,56.1
5,uniform,daytime,1.15,0.5,7,2,0.556,0.125,0.984,0.917,62.677,54.405,54.6
5,uniform,daytime,1.15,0.6,3,2,0.558,0.146,0.968,0.808,58.273,61.729,33.3
5,uniform,daytime,1.15,0.6,5,2,0.552,0.125,0.976,0.817,74.59,55.674,68.3
5,uniform,daytime,1.15,0.6,7,2,0.556,0.121,0.988,0.938,73.576,54.648,70.6
5,uniform,daytime,1.15,0.7,3,2,0.554,0.13,0.976,0.822,63.718,56.266,61.7
5,uniform,daytime,1.15,0.7,5,2,0.548,0.113,0.98,0.833,72.261,55.926,67.9
5,uniform,daytime,1.15,0.7,7,2,0.55,0.109,0.988,0.93,76.341,55.117,74.0
5,uniform,daytime,1.15,0.8,3,2,0.52,0.045,0.992,0.71,200000074.15,31.593,200000071.0
5,uniform,daytime,1.15,0.8,5,2,0.518,0.041,0.992,0.7,200000080.667,26.496,200000078.6
5,uniform,daytime,1.15,0.8,7,2,0.518,0.037,0.996,0.55,400000066.8,26.085,400000064.4
5,uniform,daytime,1.15,0.9,3,2,0.512,0.02,1.0,0.6,400000077.9,17.3,400000077.9
5,uniform,daytime,1.15,0.9,5,2,0.512,0.02,1.0,0.6,400000077.9,17.3,400000077.9
5,uniform,daytime,1.15,0.9,7,2,0.51,0.016,1.0,0.6,400000089.0,6.4,400000089.0
5,uniform,daytime,1.15,1.0,3,2,0.512,0.02,1.0,0.6,400000077.9,17.3,400000077.9
5,uniform,daytime,1.15,1.0,5,2,0.512,0.02,1.0,0.6,400000077.9,17.3,400000077.9
5,uniform,daytime,1.15,1.0,7,2,0.51,0.016,1.0,0.6,400000089.0,6.4,400000089.0
5,uniform,daytime,1.2,0.1,3,2,0.644,0.439,0.848,0.747,63.005,68.607,33.3
5,uniform,daytime,1.2,0.1,5,2,0.654,0.391,0.916,0.823,71.148,70.003,48.8
5,uniform,daytime,1.2,0.1,7,2,0.64,0.338,0.94,0.849,69.507,62.977,65.6
5,uniform,daytime,1.2,0.2,3,2,0.632,0.339,0.925,0.819,63.258,65.957,48.5
5,uniform,daytime,1.2,0.2,5,2,0.624,0.294,0.953,0.861,71.318,69.1,61.1
5,uniform,daytime,1.2,0.2,7,2,0.596,0.226,0.964,0.861,64.177,61.054,49.3
5,uniform,daytime,1.2,0.3,3,2,0.592,0.23,0.953,0.832,59.376,62.672,32.7
5,uniform,daytime,1.2,0.3,5,2,0.574,0.178,0.968,0.841,65.191,60.186,43.8
5,uniform,daytime,1.2,0.3,7,2,0.57,0.154,0.984,0.926,60.728,57.473,41.6
5,uniform,daytime,1.2,0.4,3,2,0.576,0.194,0.956,0.82,61.298,62.139,43.0
5,uniform,daytime,1.2,0.4,5,2,0.56,0.15,0.968,0.811,68.056,62.104,44.7
5,uniform,daytime,1.2,0.4,7,2,0.56,0.134,0.984,0.919,71.338,67.017,47.4
5,uniform,daytime,1.2,0.5,3,2,0.566,0.166,0.964,0.81,56.319,59.924,27.2
5,uniform,daytime,1.2,0.5,5,2,0.554,0.134,0.972,0.8,66.446,54.128,65.1
5,uniform,daytime,1.2,0.5,7,2,0.558,0.125,0.988,0.942,62.785,54.427,54.6
5,uniform,daytime,1.2,0.6,3,2,0.558,0.142,0.972,0.825,59.349,62.042,33.4
5,uniform,daytime,1.2,0.6,5,2,0.554,0.125,0.98,0.842,76.059,55.424,69.7
5,uniform,daytime,1.2,0.6,7,2,0.554,0.117,0.988,0.933,73.149,56.122,70.7
5,uniform,daytime,1.2,0.7,3,2,0.552,0.125,0.976,0.819,63.866,56.339,61.8
5,uniform,daytime,1.2,0.7,5,2,0.548,0.113,0.98,0.833,74.684,56.613,79.9
5,uniform,daytime,1.2,0.7,7,2,0.548,0.105,0.988,0.927,78.995,55.367,81.0
5,uniform,daytime,1.2,0.8,3,2,0.518,0.041,0.992,0.7,200000080.8,26.558,200000078.8
5,uniform,daytime,1.2,0.8,5,2,0.518,0.041,0.992,0.7,200000080.8,26.558,200000078.8
5,uniform,daytime,1.2,0.8,7,2,0.518,0.037,0.996,0.55,400000066.933,26.142,400000064.6
5,uniform,daytime,1.2,0.9,3,2,0.512,0.02,1.0,0.6,400000077.9,17.3,400000077.9
5,uniform,daytime,1.2,0.9,5,2,0.512,0.02,1.0,0.6,400000077.9,17.3,400000077.9
5,uniform,daytime,1.2,0.9,7,2,0.51,0.016,1.0,0.6,400000089.0,6.4,400000089.0
5,uniform,daytime,1.2,1.0,3,2,0.512,0.02,1.0,0.6,400000077.9,17.3,400000077.9
5,uniform,daytime,1.2,1.0,5,2,0.512,0.02,1.0,0.6,400000077.9,17.3,400000077.9
5,uniform,daytime,1.2,1.0,7,2,0.51,0.016,1.0,0.6,400000089.0,6.4,400000089.0
5,uniform,simple,1.0,0.1,3,2,0.576,0.182,0.969,0.865,64.463,63.273,58.2
5,uniform,simple,1.0,0.1,5,2,0.566,0.154,0.976,0.863,78.409,62.712,74.9
5,uniform,simple,1.0,0.1,7,2,0.56,0.142,0.976,0.849,68.122,51.952,65.2
5,uniform,simple,1.0,0.2,3,2,0.566,0.137,0.992,0.95,59.189,62.546,41.9
5,uniform,simple,1.0,0.2,5,2,0.556,0.117,0.992,0.95,68.138,53.182,55.8
5,uniform,simple,1.0,0.2,7,2,0.554,0.113,0.992,0.95,70.54,52.262,56.5
5,uniform,simple,1.0,0.3,3,2,0.564,0.129,0.996,0.971,70.648,63.844,65.4
5,uniform,simple,1.0,0.3,5,2,0.552,0.105,0.996,0.971,68.658,52.104,59.4
5,uniform,simple,1.0,0.3,7,2,0.55,0.101,0.996,0.971,67.9,52.893,59.2
5,uniform,simple,1.0,0.4,3,2,0.556,0.113,0.996,0.967,75.491,64.926,77.8
5,uniform,simple,1.0,0.4,5,2,0.55,0.101,0.996,0.967,72.846,52.158,75.8
5,uniform,simple,1.0,0.4,7,2,0.548,0.097,0.996,0.967,74.827,53.629,72.6
5,uniform,simple,1.0,0.5,3,2,0.554,0.109,0.996,0.967,78.171,64.155,81.2
5,uniform,simple,1.0,0.5,5,2,0.548,0.097,0.996,0.967,73.225,54.613,72.8
5,uniform,simple,1.0,0.5,7,2,0.55,0.097,1.0,1.0,75.825,55.136,72.8
5,uniform,simple,1.0,0.6,3,2,0.55,0.097,1.0,1.0,84.107,53.14,87.9
5,uniform,simple,1.0,0.6,5,2,0.548,0.093,1.0,1.0,89.535,53.276,94.6
5,uniform,simple,1.0,0.6,7,2,0.544,0.085,1.0,1.0,98.059,52.436,101.8
5,uniform,simple,1.0,0.7,3,2,0.538,0.073,1.0,0.8,200000077.947,51.913,200000072.1
5,uniform,simple,1.0,0.7,5,2,0.536,0.069,1.0,0.8,200000079.28,53.533,200000076.1
5,uniform,simple,1.0,0.7,7,2,0.536,0.069,1.0,0.8,200000079.36,53.647,200000076.1
5,uniform,simple,1.0,0.8,3,2,0.518,0.033,1.0,0.6,400000072.8,24.314,400000073.6
5,uniform,simple,1.0,0.8,5,2,0.516,0.029,1.0,0.6,400000070.4,25.372,400000066.4
5,uniform,simple,1.0,0.8,7,2,0.514,0.025,1.0,0.6,400000075.2,24.6,400000075.2
5,uniform,simple,1.0,0.9,3,2,0.506,0.008,1.0,0.2,800000011.8,11.2,800000011.8
5,uniform,simple,1.0,0.9,5,2,0.504,0.004,1.0,0.2,800000023.0,0.0,800000023.0
5,uniform,simple,1.0,0.9,7,2,0.504,0.004,1.0,0.2,800000023.0,0.0,800000023.0
5,uniform,simple,1.0,1.0,3,2,0.506,0.008,1.0,0.2,800000011.8,11.2,800000011.8
5,uniform,simple,1.0,1.0,5,2,0.504,0.004,1.0,0.2,800000023.0,0.0,800000023.0
5,uniform,simple,1.0,1.0,7,2,0.504,0.004,1.0,0.2,800000023.0,0.0,800000023.0
5,uniform,simple,1.05,0.1,3,2,0.572,0.17,0.973,0.866,65.317,63.255,58.6
5,uniform,simple,1.05,0.1,5,2,0.568,0.149,0.984,0.905,81.489,63.57,77.7
5,uniform,simple,1.05,0.1,7,2,0.562,0.137,0.984,0.89,68.151,51.942,65.2
5,uniform,simple,1.05,0.2,3,2,0.564,0.133,0.992,0.95,61.839,63.265,43.8
5,uniform,simple,1.05,0.2,5,2,0.556,0.117,0.992,0.95,68.371,53.21,56.0
5,uniform,simple,1.05,0.2,7,2,0.554,0.109,0.996,0.971,68.673,52.274,56.4
5,uniform,simple,1.05,0.3,3,2,0.562,0.125,0.996,0.971,70.516,64.137,64.6
5,uniform,simple,1.05,0.3,5,2,0.55,0.101,0.996,0.971,66.9,52.146,59.3
5,uniform,simple,1.05,0.3,7,2,0.55,0.101,0.996,0.971,69.333,51.885,59.4
5,uniform,simple,1.05,0.4,3,2,0.556,0.113,0.996,0.967,75.581,64.986,77.9
5,uniform,simple,1.05,0.4,5,2,0.548,0.097,0.996,0.967,71.5,51.834,72.7
5,uniform,simple,1.05,0.4,7,2,0.55,0.097,1.0,1.0,74.9,53.662,72.7
5,uniform,simple,1.05,0.5,3,2,0.554,0.109,0.996,0.967,78.228,64.155,81.4
5,uniform,simple,1.05,0.5,5,2,0.55,0.097,1.0,1.0,74.392,53.588,73.0
5,uniform,simple,1.05,0.5,7,2,0.55,0.097,1.0,1.0,75.892,55.134,73.0
5,uniform,simple,1.05,0.6,3,2,0.548,0.093,1.0,1.0,119.64,51.435,120.8
5,uniform,simple,1.05,0.6,5,2,0.544,0.085,1.0,0.8,200000082.593,50.888,200000083.7
5,uniform,simple,1.05,0.6,7,2,0.542,0.081,1.0,0.8,200000083.954,52.446,200000087.8
5,uniform,simple,1.05,0.7,3,2,0.536,0.069,1.0,0.8,200000079.563,53.768,200000076.3
5,uniform,simple,1.05,0.7,5,2,0.534,0.065,1.0,0.8,200000070.613,46.058,200000067.5
5,uniform,simple,1.05,0.7,7,2,0.528,0.053,1.0,0.8,200000065.05,43.327,200000056.7
5,uniform,simple,1.05,0.8,3,2,0.512,0.02,1.0,0.6,400000074.067,9.545,400000070.2
5,uniform,simple,1.05,0.8,5,2,0.512,0.02,1.0,0.6,400000074.067,9.545,400000070.2
5,uniform,simple,1.05,0.8,7,2,0.508,0.012,1.0,0.4,600000044.5,8.5,600000044.5
5,uniform,simple,1.05,0.9,3,2,0.506,0.008,1.0,0.2,800000011.9,11.3,800000011.9
5,uniform,simple,1.05,0.9,5,2,0.504,0.004,1.0,0.2,800000023.2,0.0,800000023.2
5,uniform,simple,1.05,0.9,7,2,0.504,0.004,1.0,0.2,800000023.2,0.0,800000023.2
5,uniform,simple,1.05,1.0,3,2,0.506,0.008,1.0,0.2,800000011.9,11.3,800000011.9
5,uniform,simple,1.05,1.0,5,2,0.504,0.004,1.0,0.2,800000023.2,0.0,800000023.2
5,uniform,simple,1.05,1.0,7,2,0.504,0.004,1.0,0.2,800000023.2,0.0,800000023.2
5,uniform,simple,1.1,0.1,3,2,0.574,0.17,0.976,0.876,66.148,63.973,59.2
