alpha,max_iter,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
0.999,2000,simple,1.05,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.05,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.05,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.05,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.05,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.05,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.05,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.1,0.1,3,2,0.723,0.447,1.0,1.0,11.79,11.512,9.5
0.999,2000,simple,1.1,0.1,5,2,0.704,0.407,1.0,1.0,12.1,12.422,9.4
0.999,2000,simple,1.1,0.1,7,2,0.677,0.355,1.0,1.0,10.391,11.929,8.3
0.999,2000,simple,1.1,0.2,3,2,0.64,0.281,1.0,1.0,9.075,12.995,2.5
0.999,2000,simple,1.1,0.2,5,2,0.633,0.268,1.0,1.0,7.667,12.187,0.0
0.999,2000,simple,1.1,0.2,7,2,0.627,0.255,1.0,1.0,6.789,11.924,0.0
0.999,2000,simple,1.1,0.3,3,2,0.603,0.209,1.0,1.0,1.862,4.074,0.0
0.999,2000,simple,1.1,0.3,5,2,0.6,0.203,1.0,1.0,0.4,1.131,0.0
0.999,2000,simple,1.1,0.3,7,2,0.6,0.203,1.0,1.0,0.4,1.131,0.0
0.999,2000,simple,1.1,0.4,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.1,0.4,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.1,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.1,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.1,0.5,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.1,0.5,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.1,0.6,3,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,simple,1.1,0.6,5,2,0.597,0.196,1.0,1.0,0.12,0.23,0.0
0.999,2000,simple,1.1,0.6,7,2,0.597,0.196,1.0,1.0,0.204,0.362,0.0
0.999,2000,simple,1.1,0.7,3,2,0.597,0.196,1.0,1.0,5.118,6.644,1.8
0.999,2000,simple,1.1,0.7,5,2,0.59,0.182,1.0,1.0,4.431,6.49,0.2
0.999,2000,simple,1.1,0.7,7,2,0.583,0.168,1.0,1.0,5.193,8.329,0.1
0.999,2000,simple,1.1,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.1,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.1,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.1,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.1,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.1,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.1,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.1,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.1,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.15,0.1,3,2,0.71,0.419,1.0,1.0,12.62,12.526,10.7
0.999,2000,simple,1.15,0.1,5,2,0.693,0.387,1.0,1.0,11.914,12.597,9.5
0.999,2000,simple,1.15,0.1,7,2,0.673,0.348,1.0,1.0,10.381,12.004,8.4
0.999,2000,simple,1.15,0.2,3,2,0.64,0.281,1.0,1.0,9.152,13.125,2.5
0.999,2000,simple,1.15,0.2,5,2,0.627,0.255,1.0,1.0,6.888,12.091,0.0
0.999,2000,simple,1.15,0.2,7,2,0.624,0.248,1.0,1.0,5.88,9.589,0.0
0.999,2000,simple,1.15,0.3,3,2,0.6,0.203,1.0,1.0,0.422,1.194,0.0
0.999,2000,simple,1.15,0.3,5,2,0.6,0.203,1.0,1.0,0.422,1.194,0.0
0.999,2000,simple,1.15,0.3,7,2,0.6,0.203,1.0,1.0,0.422,1.194,0.0
0.999,2000,simple,1.15,0.4,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.15,0.4,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.15,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.15,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.15,0.5,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.15,0.5,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.15,0.6,3,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,simple,1.15,0.6,5,2,0.597,0.196,1.0,1.0,0.12,0.23,0.0
0.999,2000,simple,1.15,0.6,7,2,0.597,0.196,1.0,1.0,0.229,0.423,0.0
0.999,2000,simple,1.15,0.7,3,2,0.593,0.189,1.0,1.0,4.878,6.737,0.3
0.999,2000,simple,1.15,0.7,5,2,0.59,0.182,1.0,1.0,4.489,6.504,0.2
0.999,2000,simple,1.15,0.7,7,2,0.583,0.168,1.0,1.0,5.443,8.713,0.1
0.999,2000,simple,1.15,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.15,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.15,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.15,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.15,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.15,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.15,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.15,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.15,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.2,0.1,3,2,0.7,0.399,1.0,1.0,12.375,12.791,10.8
0.999,2000,simple,1.2,0.1,5,2,0.683,0.367,1.0,1.0,11.425,12.339,8.8
0.999,2000,simple,1.2,0.1,7,2,0.667,0.334,1.0,1.0,10.12,12.133,7.5
0.999,2000,simple,1.2,0.2,3,2,0.637,0.274,1.0,1.0,8.931,13.373,2.6
0.999,2000,simple,1.2,0.2,5,2,0.627,0.255,1.0,1.0,6.997,12.3,0.0
0.999,2000,simple,1.2,0.2,7,2,0.624,0.248,1.0,1.0,5.968,9.745,0.0
0.999,2000,simple,1.2,0.3,3,2,0.6,0.203,1.0,1.0,0.422,1.194,0.0
0.999,2000,simple,1.2,0.3,5,2,0.6,0.203,1.0,1.0,0.444,1.257,0.0
0.999,2000,simple,1.2,0.3,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.2,0.4,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.2,0.4,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.2,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.2,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.2,0.5,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.2,0.5,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.2,0.6,3,2,0.597,0.196,1.0,1.0,0.087,0.211,0.0
0.999,2000,simple,1.2,0.6,5,2,0.597,0.196,1.0,1.0,0.299,0.627,0.0
0.999,2000,simple,1.2,0.6,7,2,0.597,0.196,1.0,1.0,0.357,0.68,0.0
0.999,2000,simple,1.2,0.7,3,2,0.59,0.182,1.0,1.0,4.643,6.644,0.2
0.999,2000,simple,1.2,0.7,5,2,0.583,0.168,1.0,1.0,4.169,6.289,0.1
0.999,2000,simple,1.2,0.7,7,2,0.58,0.161,1.0,1.0,4.293,6.463,0.3
0.999,2000,simple,1.2,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.2,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.2,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.2,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.2,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.2,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.2,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.2,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.2,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.0,0.1,3,2,0.946,0.901,0.987,0.984,10.019,9.092,9.1
1.332,2000,daytime,1.0,0.1,5,2,0.883,0.762,1.0,1.0,11.556,10.189,10.0
1.332,2000,daytime,1.0,0.1,7,2,0.823,0.642,1.0,1.0,11.293,10.435,10.1
1.332,2000,daytime,1.0,0.2,3,2,0.747,0.492,1.0,1.0,13.146,11.901,13.9
1.332,2000,daytime,1.0,0.2,5,2,0.683,0.369,1.0,1.0,10.86,12.118,6.6
1.332,2000,daytime,1.0,0.2,7,2,0.663,0.328,1.0,1.0,10.041,12.171,6.8
1.332,2000,daytime,1.0,0.3,3,2,0.683,0.369,1.0,1.0,12.471,13.285,10.1
1.332,2000,daytime,1.0,0.3,5,2,0.653,0.308,1.0,1.0,10.18,13.015,4.0
1.332,2000,daytime,1.0,0.3,7,2,0.65,0.301,1.0,1.0,9.796,12.865,2.3
1.332,2000,daytime,1.0,0.4,3,2,0.64,0.282,1.0,1.0,8.314,12.115,0.0
1.332,2000,daytime,1.0,0.4,5,2,0.633,0.269,1.0,1.0,7.785,12.194,0.0
1.332,2000,daytime,1.0,0.4,7,2,0.633,0.269,1.0,1.0,7.709,12.05,0.0
1.332,2000,daytime,1.0,0.5,3,2,0.617,0.236,1.0,1.0,5.064,10.456,0.0
1.332,2000,daytime,1.0,0.5,5,2,0.61,0.222,1.0,1.0,3.667,6.874,0.0
1.332,2000,daytime,1.0,0.5,7,2,0.61,0.222,1.0,1.0,3.667,6.886,0.0
1.332,2000,daytime,1.0,0.6,3,2,0.603,0.21,1.0,1.0,1.695,2.461,0.0
1.332,2000,daytime,1.0,0.6,5,2,0.6,0.203,1.0,1.0,1.204,2.394,0.0
1.332,2000,daytime,1.0,0.6,7,2,0.6,0.203,1.0,1.0,1.302,2.599,0.0
1.332,2000,daytime,1.0,0.7,3,2,0.597,0.196,1.0,1.0,4.62,6.384,1.6
1.332,2000,daytime,1.0,0.7,5,2,0.597,0.196,1.0,1.0,5.249,6.905,1.6
1.332,2000,daytime,1.0,0.7,7,2,0.59,0.182,1.0,1.0,5.555,8.376,1.5
1.332,2000,daytime,1.0,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.0,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.0,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.0,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.0,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.0,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.0,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.0,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.0,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.05,0.1,3,2,0.94,0.88,0.994,0.99,10.954,9.614,9.4
1.332,2000,daytime,1.05,0.1,5,2,0.854,0.702,1.0,1.0,12.017,10.512,11.2
1.332,2000,daytime,1.05,0.1,7,2,0.81,0.616,1.0,1.0,12.055,10.989,10.1
1.332,2000,daytime,1.05,0.2,3,2,0.73,0.461,1.0,1.0,13.476,12.779,14.6
1.332,2000,daytime,1.05,0.2,5,2,0.673,0.349,1.0,1.0,10.418,12.101,5.4
1.332,2000,daytime,1.05,0.2,7,2,0.657,0.315,1.0,1.0,10.063,12.464,6.0
1.332,2000,daytime,1.05,0.3,3,2,0.673,0.348,1.0,1.0,11.771,13.081,7.6
1.332,2000,daytime,1.05,0.3,5,2,0.65,0.301,1.0,1.0,10.019,13.157,2.4
1.332,2000,daytime,1.05,0.3,7,2,0.647,0.294,1.0,1.0,9.619,13.066,2.4
1.332,2000,daytime,1.05,0.4,3,2,0.63,0.263,1.0,1.0,7.132,11.868,0.0
1.332,2000,daytime,1.05,0.4,5,2,0.63,0.263,1.0,1.0,7.512,12.447,0.0
1.332,2000,daytime,1.05,0.4,7,2,0.627,0.256,1.0,1.0,6.851,11.99,0.0
1.332,2000,daytime,1.05,0.5,3,2,0.613,0.23,1.0,1.0,4.493,8.829,0.0
1.332,2000,daytime,1.05,0.5,5,2,0.606,0.216,1.0,1.0,3.073,5.208,0.0
1.332,2000,daytime,1.05,0.5,7,2,0.606,0.216,1.0,1.0,3.08,5.249,0.0
1.332,2000,daytime,1.05,0.6,3,2,0.603,0.21,1.0,1.0,1.695,2.461,0.0
1.332,2000,daytime,1.05,0.6,5,2,0.6,0.203,1.0,1.0,1.204,2.394,0.0
1.332,2000,daytime,1.05,0.6,7,2,0.6,0.203,1.0,1.0,1.302,2.599,0.0
1.332,2000,daytime,1.05,0.7,3,2,0.597,0.196,1.0,1.0,5.295,6.936,1.6
1.332,2000,daytime,1.05,0.7,5,2,0.597,0.196,1.0,1.0,6.574,9.15,1.6
1.332,2000,daytime,1.05,0.7,7,2,0.59,0.182,1.0,1.0,7.102,10.686,1.6
1.332,2000,daytime,1.05,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.05,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.05,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.05,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.05,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.05,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.05,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.05,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.05,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.1,0.1,3,2,0.92,0.835,1.0,1.0,12.156,10.311,10.3
1.332,2000,daytime,1.1,0.1,5,2,0.823,0.646,1.0,1.0,11.975,10.908,10.6
1.332,2000,daytime,1.1,0.1,7,2,0.783,0.566,1.0,1.0,11.63,10.776,9.2
1.332,2000,daytime,1.1,0.2,3,2,0.703,0.408,1.0,1.0,13.101,12.979,10.1
1.332,2000,daytime,1.1,0.2,5,2,0.663,0.328,1.0,1.0,10.074,12.295,5.0
1.332,2000,daytime,1.1,0.2,7,2,0.65,0.301,1.0,1.0,9.506,12.468,2.2
1.332,2000,daytime,1.1,0.3,3,2,0.663,0.328,1.0,1.0,10.843,12.966,7.6
1.332,2000,daytime,1.1,0.3,5,2,0.647,0.295,1.0,1.0,9.787,13.16,2.6
1.332,2000,daytime,1.1,0.3,7,2,0.647,0.294,1.0,1.0,9.702,13.146,2.5
1.332,2000,daytime,1.1,0.4,3,2,0.63,0.263,1.0,1.0,7.271,12.132,0.0
1.332,2000,daytime,1.1,0.4,5,2,0.62,0.243,1.0,1.0,5.465,9.247,0.0
1.332,2000,daytime,1.1,0.4,7,2,0.617,0.237,1.0,1.0,4.793,7.556,0.0
1.332,2000,daytime,1.1,0.5,3,2,0.61,0.223,1.0,1.0,4.257,8.064,0.0
1.332,2000,daytime,1.1,0.5,5,2,0.606,0.216,1.0,1.0,3.193,5.448,0.0
1.332,2000,daytime,1.1,0.5,7,2,0.606,0.216,1.0,1.0,3.16,5.409,0.0
1.332,2000,daytime,1.1,0.6,3,2,0.603,0.21,1.0,1.0,1.943,2.956,0.0
1.332,2000,daytime,1.1,0.6,5,2,0.6,0.203,1.0,1.0,1.409,2.844,0.0
1.332,2000,daytime,1.1,0.6,7,2,0.597,0.196,1.0,1.0,0.239,0.499,0.0
1.332,2000,daytime,1.1,0.7,3,2,0.597,0.196,1.0,1.0,5.345,6.975,1.6
1.332,2000,daytime,1.1,0.7,5,2,0.593,0.188,1.0,1.0,7.588,11.175,1.6
1.332,2000,daytime,1.1,0.7,7,2,0.587,0.175,1.0,1.0,5.617,8.476,1.6
1.332,2000,daytime,1.1,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.1,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.1,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.1,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.1,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.1,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.1,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.1,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.1,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.15,0.1,3,2,0.896,0.789,1.0,1.0,12.293,10.516,10.4
1.332,2000,daytime,1.15,0.1,5,2,0.817,0.632,1.0,1.0,12.224,11.026,10.5
1.332,2000,daytime,1.15,0.1,7,2,0.76,0.519,1.0,1.0,11.344,10.92,8.6
1.332,2000,daytime,1.15,0.2,3,2,0.69,0.382,1.0,1.0,12.241,12.796,7.6
1.332,2000,daytime,1.15,0.2,5,2,0.657,0.315,1.0,1.0,10.191,12.705,4.0
1.332,2000,daytime,1.15,0.2,7,2,0.65,0.301,1.0,1.0,9.581,12.567,2.2
1.332,2000,daytime,1.15,0.3,3,2,0.653,0.308,1.0,1.0,10.66,13.505,4.6
1.332,2000,daytime,1.15,0.3,5,2,0.64,0.281,1.0,1.0,9.262,13.211,2.7
1.332,2000,daytime,1.15,0.3,7,2,0.64,0.282,1.0,1.0,9.205,13.295,0.0
1.332,2000,daytime,1.15,0.4,3,2,0.623,0.249,1.0,1.0,6.424,11.396,0.0
1.332,2000,daytime,1.15,0.4,5,2,0.613,0.23,1.0,1.0,4.378,6.838,0.0
1.332,2000,daytime,1.15,0.4,7,2,0.613,0.23,1.0,1.0,4.256,6.647,0.0
1.332,2000,daytime,1.15,0.5,3,2,0.606,0.216,1.0,1.0,3.3,5.638,0.0
1.332,2000,daytime,1.15,0.5,5,2,0.606,0.216,1.0,1.0,3.3,5.638,0.0
1.332,2000,daytime,1.15,0.5,7,2,0.603,0.21,1.0,1.0,1.633,2.345,0.0
1.332,2000,daytime,1.15,0.6,3,2,0.603,0.21,1.0,1.0,2.001,3.078,0.0
1.332,2000,daytime,1.15,0.6,5,2,0.597,0.196,1.0,1.0,0.259,0.576,0.0
1.332,2000,daytime,1.15,0.6,7,2,0.597,0.196,1.0,1.0,0.289,0.572,0.0
1.332,2000,daytime,1.15,0.7,3,2,0.597,0.196,1.0,1.0,5.437,7.006,1.8
1.332,2000,daytime,1.15,0.7,5,2,0.587,0.174,1.0,1.0,6.031,9.182,0.2
1.332,2000,daytime,1.15,0.7,7,2,0.58,0.161,1.0,1.0,4.31,6.492,0.3
1.332,2000,daytime,1.15,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.15,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.15,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.15,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.15,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.15,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.15,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.15,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.15,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.2,0.1,3,2,0.884,0.761,1.0,1.0,12.91,10.749,11.1
1.332,2000,daytime,1.2,0.1,5,2,0.797,0.592,1.0,1.0,12.235,11.013,10.3
1.332,2000,daytime,1.2,0.1,7,2,0.747,0.492,1.0,1.0,11.383,11.149,8.6
1.332,2000,daytime,1.2,0.2,3,2,0.683,0.369,1.0,1.0,12.015,12.942,7.6
1.332,2000,daytime,1.2,0.2,5,2,0.657,0.315,1.0,1.0,10.207,12.734,4.0
1.332,2000,daytime,1.2,0.2,7,2,0.65,0.301,1.0,1.0,9.599,12.6,2.2
1.332,2000,daytime,1.2,0.3,3,2,0.653,0.308,1.0,1.0,10.831,13.815,4.6
1.332,2000,daytime,1.2,0.3,5,2,0.637,0.275,1.0,1.0,8.655,13.043,0.0
1.332,2000,daytime,1.2,0.3,7,2,0.633,0.269,1.0,1.0,8.14,12.959,0.0
1.332,2000,daytime,1.2,0.4,3,2,0.62,0.242,1.0,1.0,5.949,11.086,0.0
1.332,2000,daytime,1.2,0.4,5,2,0.606,0.216,1.0,1.0,3.073,5.208,0.0
1.332,2000,daytime,1.2,0.4,7,2,0.606,0.216,1.0,1.0,3.04,5.169,0.0
1.332,2000,daytime,1.2,0.5,3,2,0.606,0.216,1.0,1.0,3.3,5.638,0.0
1.332,2000,daytime,1.2,0.5,5,2,0.606,0.216,1.0,1.0,3.3,5.638,0.0
1.332,2000,daytime,1.2,0.5,7,2,0.603,0.21,1.0,1.0,1.633,2.345,0.0
1.332,2000,daytime,1.2,0.6,3,2,0.6,0.203,1.0,1.0,1.441,2.971,0.0
1.332,2000,daytime,1.2,0.6,5,2,0.597,0.196,1.0,1.0,0.284,0.583,0.0
1.332,2000,daytime,1.2,0.6,7,2,0.597,0.196,1.0,1.0,0.373,0.673,0.0
1.332,2000,daytime,1.2,0.7,3,2,0.597,0.196,1.0,1.0,6.27,8.112,2.0
1.332,2000,daytime,1.2,0.7,5,2,0.587,0.174,1.0,1.0,6.031,9.182,0.2
1.332,2000,daytime,1.2,0.7,7,2,0.58,0.161,1.0,1.0,4.343,6.55,0.3
1.332,2000,daytime,1.2,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.2,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.2,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.2,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.2,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.2,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.2,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.2,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,daytime,1.2,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.0,0.1,3,2,0.74,0.48,1.0,1.0,12.853,12.024,9.9
1.332,2000,simple,1.0,0.1,5,2,0.707,0.414,1.0,1.0,11.867,12.259,8.6
1.332,2000,simple,1.0,0.1,7,2,0.687,0.375,1.0,1.0,10.983,12.059,8.1
1.332,2000,simple,1.0,0.2,3,2,0.647,0.296,1.0,1.0,9.082,12.269,6.2
1.332,2000,simple,1.0,0.2,5,2,0.633,0.268,1.0,1.0,7.446,11.827,0.0
1.332,2000,simple,1.0,0.2,7,2,0.63,0.261,1.0,1.0,7.197,11.773,2.4
1.332,2000,simple,1.0,0.3,3,2,0.613,0.23,1.0,1.0,4.144,6.412,0.0
1.332,2000,simple,1.0,0.3,5,2,0.61,0.223,1.0,1.0,3.584,6.218,0.0
1.332,2000,simple,1.0,0.3,7,2,0.61,0.223,1.0,1.0,3.584,6.218,0.0
1.332,2000,simple,1.0,0.4,3,2,0.603,0.209,1.0,1.0,2.44,4.88,0.0
1.332,2000,simple,1.0,0.4,5,2,0.603,0.209,1.0,1.0,2.48,4.96,0.0
1.332,2000,simple,1.0,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.0,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.0,0.5,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.0,0.5,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.332,2000,simple,1.0,0.6,3,2,0.597,0.196,1.0,1.0,0.551,1.116,0.0
1.332,2000,simple,1.0,0.6,5,2,0.597,0.196,1.0,1.0,0.809,1.4,0.0
1.332,2000,simple,1.0,0.6,7,2,0.597,0.196,1.0,1.0,1.243,2.182,0.0
1.332,2000,simple,1.0,0.7,3,2,0.59,0.182,1.0,1.0,4.771,6.848,0.2
1.332,2000,simple,1.0,0.7,5,2,0.583,0.168,1.0,1.0,4.331,6.59,0.1
1.332,2000,simple,1.0,0.7,7,2,0.58,0.161,1.0,1.0,4.51,6.856,0.3
1.332,2000,simple,1.0,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
