alpha,max_iter,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
1.332,2000,simple,1.0,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.0,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.0,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.0,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,0.1,3,2,0.818,0.643,0.992,0.987,7.407,19.386,0.0
1.332,2000,simple,1.05,0.1,5,2,0.814,0.636,0.992,0.986,7.767,18.866,0.0
1.332,2000,simple,1.05,0.1,7,2,0.812,0.631,0.992,0.986,7.987,19.113,0.0
1.332,2000,simple,1.05,0.2,3,2,0.798,0.596,1.0,1.0,8.229,24.321,0.0
1.332,2000,simple,1.05,0.2,5,2,0.794,0.588,1.0,1.0,8.519,22.44,0.0
1.332,2000,simple,1.05,0.2,7,2,0.788,0.575,1.0,1.0,5.92,11.982,0.2
1.332,2000,simple,1.05,0.3,3,2,0.778,0.555,1.0,1.0,5.744,11.987,0.0
1.332,2000,simple,1.05,0.3,5,2,0.772,0.542,1.0,1.0,5.939,12.272,0.0
1.332,2000,simple,1.05,0.3,7,2,0.772,0.542,1.0,1.0,6.736,14.443,0.2
1.332,2000,simple,1.05,0.4,3,2,0.762,0.522,1.0,1.0,5.137,11.197,0.0
1.332,2000,simple,1.05,0.4,5,2,0.76,0.518,1.0,1.0,6.168,12.706,0.0
1.332,2000,simple,1.05,0.4,7,2,0.76,0.518,1.0,1.0,6.365,12.737,0.0
1.332,2000,simple,1.05,0.5,3,2,0.73,0.456,1.0,1.0,5.164,12.301,0.0
1.332,2000,simple,1.05,0.5,5,2,0.726,0.448,1.0,1.0,6.502,14.073,0.0
1.332,2000,simple,1.05,0.5,7,2,0.724,0.444,1.0,1.0,6.636,15.131,0.0
1.332,2000,simple,1.05,0.6,3,2,0.676,0.346,1.0,1.0,3.742,9.537,0.0
1.332,2000,simple,1.05,0.6,5,2,0.67,0.335,1.0,1.0,5.204,12.108,0.0
1.332,2000,simple,1.05,0.6,7,2,0.67,0.335,1.0,1.0,5.191,12.111,0.0
1.332,2000,simple,1.05,0.7,3,2,0.638,0.27,1.0,1.0,5.167,13.609,0.0
1.332,2000,simple,1.05,0.7,5,2,0.636,0.266,1.0,1.0,8.264,21.145,0.0
1.332,2000,simple,1.05,0.7,7,2,0.636,0.266,1.0,1.0,10.095,25.704,0.0
1.332,2000,simple,1.05,0.8,3,2,0.586,0.165,1.0,1.0,1.177,2.672,0.0
1.332,2000,simple,1.05,0.8,5,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.332,2000,simple,1.05,0.8,7,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.332,2000,simple,1.05,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.05,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,0.1,3,2,0.814,0.636,0.992,0.986,7.502,20.589,0.0
1.332,2000,simple,1.1,0.1,5,2,0.812,0.631,0.992,0.986,8.953,22.826,0.0
1.332,2000,simple,1.1,0.1,7,2,0.812,0.628,0.996,0.992,8.677,21.23,0.0
1.332,2000,simple,1.1,0.2,3,2,0.794,0.588,1.0,1.0,7.465,18.594,0.0
1.332,2000,simple,1.1,0.2,5,2,0.786,0.57,1.0,1.0,7.64,16.913,0.0
1.332,2000,simple,1.1,0.2,7,2,0.784,0.566,1.0,1.0,6.704,13.175,0.0
1.332,2000,simple,1.1,0.3,3,2,0.776,0.55,1.0,1.0,6.347,14.255,0.0
1.332,2000,simple,1.1,0.3,5,2,0.772,0.542,1.0,1.0,6.559,14.449,0.0
1.332,2000,simple,1.1,0.3,7,2,0.772,0.542,1.0,1.0,6.936,14.822,0.2
1.332,2000,simple,1.1,0.4,3,2,0.762,0.522,1.0,1.0,5.137,11.197,0.0
1.332,2000,simple,1.1,0.4,5,2,0.76,0.518,1.0,1.0,6.168,12.706,0.0
1.332,2000,simple,1.1,0.4,7,2,0.76,0.518,1.0,1.0,6.594,13.559,0.0
1.332,2000,simple,1.1,0.5,3,2,0.728,0.452,1.0,1.0,5.513,13.793,0.0
1.332,2000,simple,1.1,0.5,5,2,0.724,0.444,1.0,1.0,6.679,15.209,0.0
1.332,2000,simple,1.1,0.5,7,2,0.724,0.444,1.0,1.0,6.691,15.267,0.0
1.332,2000,simple,1.1,0.6,3,2,0.672,0.339,1.0,1.0,3.831,9.587,0.0
1.332,2000,simple,1.1,0.6,5,2,0.67,0.335,1.0,1.0,5.241,12.103,0.0
1.332,2000,simple,1.1,0.6,7,2,0.67,0.335,1.0,1.0,5.241,12.103,0.0
1.332,2000,simple,1.1,0.7,3,2,0.638,0.27,1.0,1.0,7.605,19.768,0.0
1.332,2000,simple,1.1,0.7,5,2,0.636,0.266,1.0,1.0,10.095,25.704,0.0
1.332,2000,simple,1.1,0.7,7,2,0.634,0.262,1.0,1.0,9.023,22.904,0.0
1.332,2000,simple,1.1,0.8,3,2,0.586,0.165,1.0,1.0,1.177,2.672,0.0
1.332,2000,simple,1.1,0.8,5,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.332,2000,simple,1.1,0.8,7,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.332,2000,simple,1.1,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.1,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,0.1,3,2,0.812,0.632,0.992,0.986,7.687,20.74,0.0
1.332,2000,simple,1.15,0.1,5,2,0.808,0.619,0.996,0.992,8.556,21.302,0.0
1.332,2000,simple,1.15,0.1,7,2,0.806,0.615,0.996,0.992,7.865,17.747,0.0
1.332,2000,simple,1.15,0.2,3,2,0.79,0.579,1.0,1.0,7.228,16.514,0.0
1.332,2000,simple,1.15,0.2,5,2,0.782,0.562,1.0,1.0,6.124,12.393,0.0
1.332,2000,simple,1.15,0.2,7,2,0.78,0.558,1.0,1.0,6.031,12.066,0.0
1.332,2000,simple,1.15,0.3,3,2,0.774,0.546,1.0,1.0,5.829,13.477,0.0
1.332,2000,simple,1.15,0.3,5,2,0.772,0.542,1.0,1.0,6.827,14.874,0.0
1.332,2000,simple,1.15,0.3,7,2,0.77,0.539,1.0,1.0,7.685,16.984,0.2
1.332,2000,simple,1.15,0.4,3,2,0.76,0.518,1.0,1.0,5.42,12.146,0.0
1.332,2000,simple,1.15,0.4,5,2,0.756,0.509,1.0,1.0,6.031,12.514,0.0
1.332,2000,simple,1.15,0.4,7,2,0.75,0.498,1.0,1.0,6.483,13.706,0.0
1.332,2000,simple,1.15,0.5,3,2,0.722,0.44,1.0,1.0,4.785,11.955,0.0
1.332,2000,simple,1.15,0.5,5,2,0.718,0.432,1.0,1.0,6.045,13.692,0.0
1.332,2000,simple,1.15,0.5,7,2,0.716,0.428,1.0,1.0,6.082,13.747,0.0
1.332,2000,simple,1.15,0.6,3,2,0.672,0.339,1.0,1.0,3.856,9.586,0.0
1.332,2000,simple,1.15,0.6,5,2,0.67,0.335,1.0,1.0,5.266,12.102,0.0
1.332,2000,simple,1.15,0.6,7,2,0.67,0.335,1.0,1.0,5.266,12.102,0.0
1.332,2000,simple,1.15,0.7,3,2,0.636,0.266,1.0,1.0,7.093,19.647,0.0
1.332,2000,simple,1.15,0.7,5,2,0.632,0.258,1.0,1.0,7.893,20.604,0.0
1.332,2000,simple,1.15,0.7,7,2,0.628,0.249,1.0,1.0,8.396,21.723,0.0
1.332,2000,simple,1.15,0.8,3,2,0.586,0.165,1.0,1.0,1.177,2.672,0.0
1.332,2000,simple,1.15,0.8,5,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.332,2000,simple,1.15,0.8,7,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.332,2000,simple,1.15,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.15,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,0.1,3,2,0.814,0.627,1.0,1.0,9.077,24.804,0.0
1.332,2000,simple,1.2,0.1,5,2,0.806,0.611,1.0,1.0,7.642,17.766,0.0
1.332,2000,simple,1.2,0.1,7,2,0.806,0.611,1.0,1.0,7.928,17.828,0.0
1.332,2000,simple,1.2,0.2,3,2,0.782,0.562,1.0,1.0,4.816,10.374,0.0
1.332,2000,simple,1.2,0.2,5,2,0.776,0.55,1.0,1.0,5.898,12.262,0.0
1.332,2000,simple,1.2,0.2,7,2,0.776,0.55,1.0,1.0,6.216,12.513,0.2
1.332,2000,simple,1.2,0.3,3,2,0.77,0.538,1.0,1.0,5.572,13.183,0.0
1.332,2000,simple,1.2,0.3,5,2,0.766,0.531,1.0,1.0,6.492,14.598,0.0
1.332,2000,simple,1.2,0.3,7,2,0.764,0.526,1.0,1.0,6.694,14.645,0.1
1.332,2000,simple,1.2,0.4,3,2,0.756,0.509,1.0,1.0,5.014,10.985,0.0
1.332,2000,simple,1.2,0.4,5,2,0.752,0.501,1.0,1.0,5.885,12.307,0.0
1.332,2000,simple,1.2,0.4,7,2,0.746,0.488,1.0,1.0,6.094,12.503,0.0
1.332,2000,simple,1.2,0.5,3,2,0.72,0.436,1.0,1.0,4.881,12.053,0.0
1.332,2000,simple,1.2,0.5,5,2,0.716,0.428,1.0,1.0,6.11,13.738,0.0
1.332,2000,simple,1.2,0.5,7,2,0.714,0.424,1.0,1.0,5.51,11.932,0.0
1.332,2000,simple,1.2,0.6,3,2,0.672,0.339,1.0,1.0,3.856,9.586,0.0
1.332,2000,simple,1.2,0.6,5,2,0.67,0.335,1.0,1.0,5.266,12.102,0.0
1.332,2000,simple,1.2,0.6,7,2,0.67,0.335,1.0,1.0,5.266,12.102,0.0
1.332,2000,simple,1.2,0.7,3,2,0.63,0.253,1.0,1.0,5.227,14.435,0.0
1.332,2000,simple,1.2,0.7,5,2,0.628,0.249,1.0,1.0,7.105,18.422,0.0
1.332,2000,simple,1.2,0.7,7,2,0.626,0.246,1.0,1.0,9.632,24.813,0.0
1.332,2000,simple,1.2,0.8,3,2,0.586,0.165,1.0,1.0,1.177,2.672,0.0
1.332,2000,simple,1.2,0.8,5,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.332,2000,simple,1.2,0.8,7,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.332,2000,simple,1.2,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.332,2000,simple,1.2,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,0.1,3,2,0.85,0.72,0.981,0.972,6.407,14.055,0.0
1.665,2000,daytime,1.0,0.1,5,2,0.844,0.708,0.981,0.971,7.771,19.526,0.0
1.665,2000,daytime,1.0,0.1,7,2,0.842,0.704,0.981,0.971,7.434,18.205,0.0
1.665,2000,daytime,1.0,0.2,3,2,0.812,0.626,0.996,0.993,6.122,11.7,0.4
1.665,2000,daytime,1.0,0.2,5,2,0.806,0.611,1.0,1.0,6.666,12.145,0.0
1.665,2000,daytime,1.0,0.2,7,2,0.804,0.607,1.0,1.0,6.683,12.283,0.0
1.665,2000,daytime,1.0,0.3,3,2,0.8,0.6,1.0,1.0,6.176,12.116,0.0
1.665,2000,daytime,1.0,0.3,5,2,0.796,0.592,1.0,1.0,6.854,12.988,0.0
1.665,2000,daytime,1.0,0.3,7,2,0.794,0.587,1.0,1.0,8.13,16.978,0.0
1.665,2000,daytime,1.0,0.4,3,2,0.774,0.547,1.0,1.0,6.962,15.35,0.0
1.665,2000,daytime,1.0,0.4,5,2,0.77,0.539,1.0,1.0,9.217,21.991,0.0
1.665,2000,daytime,1.0,0.4,7,2,0.766,0.531,1.0,1.0,9.461,21.981,0.2
1.665,2000,daytime,1.0,0.5,3,2,0.746,0.49,1.0,1.0,7.113,18.165,0.0
1.665,2000,daytime,1.0,0.5,5,2,0.742,0.482,1.0,1.0,10.051,21.905,0.0
1.665,2000,daytime,1.0,0.5,7,2,0.736,0.47,1.0,1.0,8.346,19.594,0.0
1.665,2000,daytime,1.0,0.6,3,2,0.704,0.404,1.0,1.0,5.372,13.036,0.0
1.665,2000,daytime,1.0,0.6,5,2,0.696,0.387,1.0,1.0,7.209,16.203,0.0
1.665,2000,daytime,1.0,0.6,7,2,0.692,0.379,1.0,1.0,7.566,17.772,0.0
1.665,2000,daytime,1.0,0.7,3,2,0.646,0.287,1.0,1.0,3.181,8.417,0.0
1.665,2000,daytime,1.0,0.7,5,2,0.64,0.275,1.0,1.0,5.181,10.416,0.0
1.665,2000,daytime,1.0,0.7,7,2,0.638,0.27,1.0,1.0,7.229,15.726,0.0
1.665,2000,daytime,1.0,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.665,2000,daytime,1.0,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,daytime,1.0,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,daytime,1.0,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.0,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,0.1,3,2,0.846,0.712,0.981,0.971,6.015,13.544,0.0
1.665,2000,daytime,1.05,0.1,5,2,0.844,0.704,0.985,0.977,6.667,13.405,0.0
1.665,2000,daytime,1.05,0.1,7,2,0.844,0.704,0.985,0.977,7.088,13.583,0.0
1.665,2000,daytime,1.05,0.2,3,2,0.808,0.619,0.996,0.993,6.048,11.972,0.0
1.665,2000,daytime,1.05,0.2,5,2,0.804,0.607,1.0,1.0,7.064,13.876,0.0
1.665,2000,daytime,1.05,0.2,7,2,0.802,0.603,1.0,1.0,7.247,14.057,0.0
1.665,2000,daytime,1.05,0.3,3,2,0.798,0.595,1.0,1.0,7.975,19.17,0.0
1.665,2000,daytime,1.05,0.3,5,2,0.79,0.579,1.0,1.0,8.175,17.268,0.0
1.665,2000,daytime,1.05,0.3,7,2,0.784,0.567,1.0,1.0,7.68,16.769,0.0
1.665,2000,daytime,1.05,0.4,3,2,0.768,0.535,1.0,1.0,7.648,20.131,0.0
1.665,2000,daytime,1.05,0.4,5,2,0.762,0.523,1.0,1.0,8.872,24.064,0.0
1.665,2000,daytime,1.05,0.4,7,2,0.762,0.523,1.0,1.0,10.466,26.277,0.2
1.665,2000,daytime,1.05,0.5,3,2,0.742,0.482,1.0,1.0,6.472,17.533,0.0
1.665,2000,daytime,1.05,0.5,5,2,0.734,0.466,1.0,1.0,7.691,19.24,0.0
1.665,2000,daytime,1.05,0.5,7,2,0.732,0.462,1.0,1.0,8.297,21.173,0.0
1.665,2000,daytime,1.05,0.6,3,2,0.704,0.404,1.0,1.0,5.452,13.055,0.0
1.665,2000,daytime,1.05,0.6,5,2,0.688,0.371,1.0,1.0,8.728,20.568,0.0
1.665,2000,daytime,1.05,0.6,7,2,0.684,0.363,1.0,1.0,8.522,20.053,0.0
1.665,2000,daytime,1.05,0.7,3,2,0.644,0.283,1.0,1.0,3.276,8.586,0.0
1.665,2000,daytime,1.05,0.7,5,2,0.638,0.27,1.0,1.0,5.384,10.63,0.0
1.665,2000,daytime,1.05,0.7,7,2,0.638,0.27,1.0,1.0,7.229,15.726,0.0
1.665,2000,daytime,1.05,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.665,2000,daytime,1.05,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,daytime,1.05,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,daytime,1.05,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.05,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,0.1,3,2,0.846,0.712,0.981,0.971,6.049,13.064,0.0
1.665,2000,daytime,1.1,0.1,5,2,0.842,0.699,0.985,0.977,6.893,13.448,0.0
1.665,2000,daytime,1.1,0.1,7,2,0.84,0.695,0.985,0.977,7.236,13.745,0.0
1.665,2000,daytime,1.1,0.2,3,2,0.808,0.615,1.0,1.0,6.126,12.066,0.0
1.665,2000,daytime,1.1,0.2,5,2,0.804,0.607,1.0,1.0,7.172,14.061,0.0
1.665,2000,daytime,1.1,0.2,7,2,0.802,0.603,1.0,1.0,7.303,14.11,0.0
1.665,2000,daytime,1.1,0.3,3,2,0.794,0.588,1.0,1.0,8.265,19.613,0.0
1.665,2000,daytime,1.1,0.3,5,2,0.782,0.564,1.0,1.0,8.7,22.58,0.0
1.665,2000,daytime,1.1,0.3,7,2,0.782,0.564,1.0,1.0,8.858,22.609,0.0
1.665,2000,daytime,1.1,0.4,3,2,0.766,0.532,1.0,1.0,8.412,22.698,0.0
1.665,2000,daytime,1.1,0.4,5,2,0.762,0.523,1.0,1.0,9.249,24.106,0.0
1.665,2000,daytime,1.1,0.4,7,2,0.762,0.523,1.0,1.0,10.749,26.259,0.2
1.665,2000,daytime,1.1,0.5,3,2,0.738,0.474,1.0,1.0,7.018,19.489,0.0
1.665,2000,daytime,1.1,0.5,5,2,0.734,0.466,1.0,1.0,8.17,20.875,0.0
1.665,2000,daytime,1.1,0.5,7,2,0.732,0.462,1.0,1.0,8.397,21.432,0.0
1.665,2000,daytime,1.1,0.6,3,2,0.7,0.395,1.0,1.0,5.666,13.123,0.0
1.665,2000,daytime,1.1,0.6,5,2,0.684,0.363,1.0,1.0,8.033,17.739,0.0
1.665,2000,daytime,1.1,0.6,7,2,0.68,0.354,1.0,1.0,7.791,17.116,0.0
1.665,2000,daytime,1.1,0.7,3,2,0.644,0.283,1.0,1.0,3.276,8.586,0.0
1.665,2000,daytime,1.1,0.7,5,2,0.638,0.27,1.0,1.0,5.384,10.63,0.0
1.665,2000,daytime,1.1,0.7,7,2,0.638,0.27,1.0,1.0,7.229,15.726,0.0
1.665,2000,daytime,1.1,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.665,2000,daytime,1.1,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,daytime,1.1,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,daytime,1.1,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.1,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,0.1,3,2,0.844,0.708,0.981,0.971,6.221,13.142,0.0
1.665,2000,daytime,1.15,0.1,5,2,0.838,0.692,0.985,0.977,6.994,13.548,0.0
1.665,2000,daytime,1.15,0.1,7,2,0.834,0.683,0.985,0.976,7.516,14.343,0.0
1.665,2000,daytime,1.15,0.2,3,2,0.806,0.611,1.0,1.0,6.225,12.118,0.0
1.665,2000,daytime,1.15,0.2,5,2,0.798,0.595,1.0,1.0,7.014,13.926,0.0
1.665,2000,daytime,1.15,0.2,7,2,0.796,0.591,1.0,1.0,7.319,14.202,0.0
1.665,2000,daytime,1.15,0.3,3,2,0.792,0.583,1.0,1.0,8.406,21.101,0.0
1.665,2000,daytime,1.15,0.3,5,2,0.78,0.559,1.0,1.0,7.425,18.544,0.0
1.665,2000,daytime,1.15,0.3,7,2,0.78,0.559,1.0,1.0,7.583,18.571,0.0
1.665,2000,daytime,1.15,0.4,3,2,0.766,0.532,1.0,1.0,10.389,31.262,0.0
1.665,2000,daytime,1.15,0.4,5,2,0.76,0.52,1.0,1.0,9.383,24.226,0.0
1.665,2000,daytime,1.15,0.4,7,2,0.754,0.506,1.0,1.0,9.158,21.404,0.0
1.665,2000,daytime,1.15,0.5,3,2,0.738,0.474,1.0,1.0,7.018,19.489,0.0
1.665,2000,daytime,1.15,0.5,5,2,0.732,0.463,1.0,1.0,6.138,13.401,0.0
1.665,2000,daytime,1.15,0.5,7,2,0.726,0.45,1.0,1.0,6.083,13.084,0.0
1.665,2000,daytime,1.15,0.6,3,2,0.688,0.371,1.0,1.0,6.271,14.587,0.0
1.665,2000,daytime,1.15,0.6,5,2,0.682,0.359,1.0,1.0,8.106,17.763,0.0
1.665,2000,daytime,1.15,0.6,7,2,0.68,0.354,1.0,1.0,7.986,17.347,0.0
1.665,2000,daytime,1.15,0.7,3,2,0.644,0.283,1.0,1.0,3.276,8.586,0.0
1.665,2000,daytime,1.15,0.7,5,2,0.638,0.27,1.0,1.0,5.384,10.63,0.0
1.665,2000,daytime,1.15,0.7,7,2,0.638,0.27,1.0,1.0,7.229,15.726,0.0
1.665,2000,daytime,1.15,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.665,2000,daytime,1.15,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,daytime,1.15,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,daytime,1.15,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.15,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,0.1,3,2,0.844,0.7,0.988,0.982,6.73,13.487,0.0
1.665,2000,daytime,1.2,0.1,5,2,0.84,0.683,0.996,0.993,7.773,15.601,0.0
1.665,2000,daytime,1.2,0.1,7,2,0.836,0.675,0.996,0.993,8.459,15.613,0.0
1.665,2000,daytime,1.2,0.2,3,2,0.8,0.599,1.0,1.0,5.69,11.458,0.0
1.665,2000,daytime,1.2,0.2,5,2,0.796,0.591,1.0,1.0,7.741,16.258,0.0
1.665,2000,daytime,1.2,0.2,7,2,0.794,0.588,1.0,1.0,7.402,14.306,0.0
1.665,2000,daytime,1.2,0.3,3,2,0.79,0.58,1.0,1.0,7.944,20.195,0.0
1.665,2000,daytime,1.2,0.3,5,2,0.78,0.559,1.0,1.0,7.438,18.567,0.0
1.665,2000,daytime,1.2,0.3,7,2,0.778,0.555,1.0,1.0,8.191,20.698,0.1
1.665,2000,daytime,1.2,0.4,3,2,0.762,0.524,1.0,1.0,10.294,25.842,0.0
1.665,2000,daytime,1.2,0.4,5,2,0.756,0.511,1.0,1.0,10.338,24.941,0.0
1.665,2000,daytime,1.2,0.4,7,2,0.75,0.498,1.0,1.0,6.811,14.113,0.0
1.665,2000,daytime,1.2,0.5,3,2,0.736,0.471,1.0,1.0,5.094,11.885,0.0
1.665,2000,daytime,1.2,0.5,5,2,0.726,0.45,1.0,1.0,6.339,13.682,0.0
1.665,2000,daytime,1.2,0.5,7,2,0.724,0.446,1.0,1.0,7.698,17.987,0.0
1.665,2000,daytime,1.2,0.6,3,2,0.686,0.367,1.0,1.0,7.372,17.629,0.0
1.665,2000,daytime,1.2,0.6,5,2,0.68,0.354,1.0,1.0,8.387,19.142,0.0
1.665,2000,daytime,1.2,0.6,7,2,0.68,0.354,1.0,1.0,8.564,19.391,0.0
1.665,2000,daytime,1.2,0.7,3,2,0.644,0.283,1.0,1.0,3.276,8.586,0.0
1.665,2000,daytime,1.2,0.7,5,2,0.638,0.27,1.0,1.0,5.384,10.63,0.0
1.665,2000,daytime,1.2,0.7,7,2,0.638,0.27,1.0,1.0,7.229,15.726,0.0
1.665,2000,daytime,1.2,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.665,2000,daytime,1.2,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,daytime,1.2,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.665,2000,daytime,1.2,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
