,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_medfilt_kernel_size,param_splitter,param_th_majority,param_th_mode,param_th_multiplier,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_detection_time_mean,split1_test_detection_time_mean,split2_test_detection_time_mean,split3_test_detection_time_mean,split4_test_detection_time_mean,mean_test_detection_time_mean,std_test_detection_time_mean,rank_test_detection_time_mean,split0_test_detection_time_std,split1_test_detection_time_std,split2_test_detection_time_std,split3_test_detection_time_std,split4_test_detection_time_std,mean_test_detection_time_std,std_test_detection_time_std,rank_test_detection_time_std,split0_test_detection_time_median,split1_test_detection_time_median,split2_test_detection_time_median,split3_test_detection_time_median,split4_test_detection_time_median,mean_test_detection_time_median,std_test_detection_time_median,rank_test_detection_time_median
575,0.39079270362854,0.07317085229290175,0.0,0.0,squared_error,7,random,0.8,daytime,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.8, 'th_mode': 'daytime', 'th_multiplier': 1.0}",,,,,,,,2768,,,,,,,,2768,,,,,,,,2768,,,,,,,,2768,,,,,,,,2768,,,,,,,,2768,,,,,,,,2768
576,0.2995296955108643,0.07668052899176214,0.0,0.0,squared_error,7,random,0.8,daytime,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.8, 'th_mode': 'daytime', 'th_multiplier': 1.2}",,,,,,,,2767,,,,,,,,2767,,,,,,,,2767,,,,,,,,2767,,,,,,,,2767,,,,,,,,2767,,,,,,,,2767
577,0.19057826995849608,0.0027254803634418146,0.0,0.0,squared_error,7,random,0.8,daytime,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.8, 'th_mode': 'daytime', 'th_multiplier': 1.4}",,,,,,,,2766,,,,,,,,2766,,,,,,,,2766,,,,,,,,2766,,,,,,,,2766,,,,,,,,2766,,,,,,,,2766
578,0.5187005043029785,0.19870121505767405,0.0,0.0,squared_error,7,random,0.8,daytime,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.8, 'th_mode': 'daytime', 'th_multiplier': 1.6}",,,,,,,,2765,,,,,,,,2765,,,,,,,,2765,,,,,,,,2765,,,,,,,,2765,,,,,,,,2765,,,,,,,,2765
579,0.40021443367004395,0.15147765125964505,0.0,0.0,squared_error,7,random,0.8,daytime,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.8, 'th_mode': 'daytime', 'th_multiplier': 1.8}",,,,,,,,2764,,,,,,,,2764,,,,,,,,2764,,,,,,,,2764,,,,,,,,2764,,,,,,,,2764,,,,,,,,2764
580,0.4595740795135498,0.06617164226672083,0.0,0.0,squared_error,7,random,0.9,simple,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.9, 'th_mode': 'simple', 'th_multiplier': 1.0}",,,,,,,,2763,,,,,,,,2763,,,,,,,,2763,,,,,,,,2763,,,,,,,,2763,,,,,,,,2763,,,,,,,,2763
581,0.18937597274780274,0.0005773832226087538,0.0,0.0,squared_error,7,random,0.9,simple,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.9, 'th_mode': 'simple', 'th_multiplier': 1.2}",,,,,,,,2762,,,,,,,,2762,,,,,,,,2762,,,,,,,,2762,,,,,,,,2762,,,,,,,,2762,,,,,,,,2762
582,0.4931838035583496,0.1335742824103447,0.0,0.0,squared_error,7,random,0.9,simple,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.9, 'th_mode': 'simple', 'th_multiplier': 1.4}",,,,,,,,2761,,,,,,,,2761,,,,,,,,2761,,,,,,,,2761,,,,,,,,2761,,,,,,,,2761,,,,,,,,2761
583,0.48155531883239744,0.1901584641434124,0.0,0.0,squared_error,7,random,0.9,simple,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.9, 'th_mode': 'simple', 'th_multiplier': 1.6}",,,,,,,,2760,,,,,,,,2760,,,,,,,,2760,,,,,,,,2760,,,,,,,,2760,,,,,,,,2760,,,,,,,,2760
584,0.5657754421234131,0.12343805603627019,0.0,0.0,squared_error,7,random,0.9,simple,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.9, 'th_mode': 'simple', 'th_multiplier': 1.8}",,,,,,,,2759,,,,,,,,2759,,,,,,,,2759,,,,,,,,2759,,,,,,,,2759,,,,,,,,2759,,,,,,,,2759
585,0.62083420753479,0.10937419157779334,0.0,0.0,squared_error,7,random,0.9,daytime,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.9, 'th_mode': 'daytime', 'th_multiplier': 1.0}",,,,,,,,2758,,,,,,,,2758,,,,,,,,2758,,,,,,,,2758,,,,,,,,2758,,,,,,,,2758,,,,,,,,2758
586,0.5473540306091309,0.027474494590599273,0.0,0.0,squared_error,7,random,0.9,daytime,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.9, 'th_mode': 'daytime', 'th_multiplier': 1.2}",,,,,,,,2757,,,,,,,,2757,,,,,,,,2757,,,,,,,,2757,,,,,,,,2757,,,,,,,,2757,,,,,,,,2757
587,0.6033645153045655,0.046988293101157076,0.0,0.0,squared_error,7,random,0.9,daytime,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.9, 'th_mode': 'daytime', 'th_multiplier': 1.4}",,,,,,,,2756,,,,,,,,2756,,,,,,,,2756,,,,,,,,2756,,,,,,,,2756,,,,,,,,2756,,,,,,,,2756
588,0.5727049350738526,0.2710925745285969,0.0,0.0,squared_error,7,random,0.9,daytime,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.9, 'th_mode': 'daytime', 'th_multiplier': 1.6}",,,,,,,,2755,,,,,,,,2755,,,,,,,,2755,,,,,,,,2755,,,,,,,,2755,,,,,,,,2755,,,,,,,,2755
589,0.6313566207885742,0.09169342996618714,0.0,0.0,squared_error,7,random,0.9,daytime,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 0.9, 'th_mode': 'daytime', 'th_multiplier': 1.8}",,,,,,,,2754,,,,,,,,2754,,,,,,,,2754,,,,,,,,2754,,,,,,,,2754,,,,,,,,2754,,,,,,,,2754
590,0.5448237419128418,0.10847158984040746,0.0,0.0,squared_error,7,random,1.0,simple,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 1.0, 'th_mode': 'simple', 'th_multiplier': 1.0}",,,,,,,,2753,,,,,,,,2753,,,,,,,,2753,,,,,,,,2753,,,,,,,,2753,,,,,,,,2753,,,,,,,,2753
591,0.35375180244445803,0.1826672295092003,0.0,0.0,squared_error,7,random,1.0,simple,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 1.0, 'th_mode': 'simple', 'th_multiplier': 1.2}",,,,,,,,2752,,,,,,,,2752,,,,,,,,2752,,,,,,,,2752,,,,,,,,2752,,,,,,,,2752,,,,,,,,2752
592,0.2526679515838623,0.12590246866567334,0.0,0.0,squared_error,7,random,1.0,simple,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 1.0, 'th_mode': 'simple', 'th_multiplier': 1.4}",,,,,,,,2779,,,,,,,,2779,,,,,,,,2779,,,,,,,,2779,,,,,,,,2779,,,,,,,,2779,,,,,,,,2779
593,0.18704442977905272,0.007176071556189186,0.0,0.0,squared_error,7,random,1.0,simple,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 1.0, 'th_mode': 'simple', 'th_multiplier': 1.6}",,,,,,,,2781,,,,,,,,2781,,,,,,,,2781,,,,,,,,2781,,,,,,,,2781,,,,,,,,2781,,,,,,,,2781
594,0.23031516075134278,0.07950143640468087,0.0,0.0,squared_error,7,random,1.0,simple,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 1.0, 'th_mode': 'simple', 'th_multiplier': 1.8}",,,,,,,,2810,,,,,,,,2810,,,,,,,,2810,,,,,,,,2810,,,,,,,,2810,,,,,,,,2810,,,,,,,,2810
595,0.5974819660186768,0.07505473070300805,0.0,0.0,squared_error,7,random,1.0,daytime,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 1.0, 'th_mode': 'daytime', 'th_multiplier': 1.0}",,,,,,,,2782,,,,,,,,2782,,,,,,,,2782,,,,,,,,2782,,,,,,,,2782,,,,,,,,2782,,,,,,,,2782
596,0.3446702480316162,0.08211077377208509,0.0,0.0,squared_error,7,random,1.0,daytime,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 1.0, 'th_mode': 'daytime', 'th_multiplier': 1.2}",,,,,,,,2809,,,,,,,,2809,,,,,,,,2809,,,,,,,,2809,,,,,,,,2809,,,,,,,,2809,,,,,,,,2809
597,0.3810389041900635,0.11651639291810367,0.0,0.0,squared_error,7,random,1.0,daytime,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 1.0, 'th_mode': 'daytime', 'th_multiplier': 1.4}",,,,,,,,2808,,,,,,,,2808,,,,,,,,2808,,,,,,,,2808,,,,,,,,2808,,,,,,,,2808,,,,,,,,2808
598,0.6104328155517578,0.05873513846835912,0.0,0.0,squared_error,7,random,1.0,daytime,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 1.0, 'th_mode': 'daytime', 'th_multiplier': 1.6}",,,,,,,,2807,,,,,,,,2807,,,,,,,,2807,,,,,,,,2807,,,,,,,,2807,,,,,,,,2807,,,,,,,,2807
599,0.6170337200164795,0.11346399790314088,0.0,0.0,squared_error,7,random,1.0,daytime,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 7, 'splitter': 'random', 'th_majority': 1.0, 'th_mode': 'daytime', 'th_multiplier': 1.8}",,,,,,,,2806,,,,,,,,2806,,,,,,,,2806,,,,,,,,2806,,,,,,,,2806,,,,,,,,2806,,,,,,,,2806
600,0.4090431690216064,0.1201347372323252,0.0,0.0,squared_error,9,best,0.1,simple,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.1, 'th_mode': 'simple', 'th_multiplier': 1.0}",,,,,,,,2805,,,,,,,,2805,,,,,,,,2805,,,,,,,,2805,,,,,,,,2805,,,,,,,,2805,,,,,,,,2805
601,0.45685343742370604,0.1016868688438987,0.0,0.0,squared_error,9,best,0.1,simple,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.1, 'th_mode': 'simple', 'th_multiplier': 1.2}",,,,,,,,2804,,,,,,,,2804,,,,,,,,2804,,,,,,,,2804,,,,,,,,2804,,,,,,,,2804,,,,,,,,2804
602,0.5299361228942872,0.16286566580762943,0.0,0.0,squared_error,9,best,0.1,simple,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.1, 'th_mode': 'simple', 'th_multiplier': 1.4}",,,,,,,,2803,,,,,,,,2803,,,,,,,,2803,,,,,,,,2803,,,,,,,,2803,,,,,,,,2803,,,,,,,,2803
603,0.4420006275177002,0.07296425236944899,0.0,0.0,squared_error,9,best,0.1,simple,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.1, 'th_mode': 'simple', 'th_multiplier': 1.6}",,,,,,,,2802,,,,,,,,2802,,,,,,,,2802,,,,,,,,2802,,,,,,,,2802,,,,,,,,2802,,,,,,,,2802
604,0.287939453125,0.1442108726726658,0.0,0.0,squared_error,9,best,0.1,simple,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.1, 'th_mode': 'simple', 'th_multiplier': 1.8}",,,,,,,,2801,,,,,,,,2801,,,,,,,,2801,,,,,,,,2801,,,,,,,,2801,,,,,,,,2801,,,,,,,,2801
605,0.2913944244384766,0.11402300654141898,0.0,0.0,squared_error,9,best,0.1,daytime,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.1, 'th_mode': 'daytime', 'th_multiplier': 1.0}",,,,,,,,2800,,,,,,,,2800,,,,,,,,2800,,,,,,,,2800,,,,,,,,2800,,,,,,,,2800,,,,,,,,2800
606,0.4382780075073242,0.12650457890501213,0.0,0.0,squared_error,9,best,0.1,daytime,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.1, 'th_mode': 'daytime', 'th_multiplier': 1.2}",,,,,,,,2799,,,,,,,,2799,,,,,,,,2799,,,,,,,,2799,,,,,,,,2799,,,,,,,,2799,,,,,,,,2799
607,0.26511211395263673,0.14973965219297697,0.0,0.0,squared_error,9,best,0.1,daytime,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.1, 'th_mode': 'daytime', 'th_multiplier': 1.4}",,,,,,,,2798,,,,,,,,2798,,,,,,,,2798,,,,,,,,2798,,,,,,,,2798,,,,,,,,2798,,,,,,,,2798
608,0.2594468116760254,0.095197069461512,0.0,0.0,squared_error,9,best,0.1,daytime,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.1, 'th_mode': 'daytime', 'th_multiplier': 1.6}",,,,,,,,2797,,,,,,,,2797,,,,,,,,2797,,,,,,,,2797,,,,,,,,2797,,,,,,,,2797,,,,,,,,2797
609,0.4695764064788818,0.09638913743229448,0.0,0.0,squared_error,9,best,0.1,daytime,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.1, 'th_mode': 'daytime', 'th_multiplier': 1.8}",,,,,,,,2796,,,,,,,,2796,,,,,,,,2796,,,,,,,,2796,,,,,,,,2796,,,,,,,,2796,,,,,,,,2796
610,0.5646074295043946,0.10972496448798306,0.0,0.0,squared_error,9,best,0.2,simple,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.2, 'th_mode': 'simple', 'th_multiplier': 1.0}",,,,,,,,2795,,,,,,,,2795,,,,,,,,2795,,,,,,,,2795,,,,,,,,2795,,,,,,,,2795,,,,,,,,2795
611,0.1936901569366455,0.007085467485098385,0.0,0.0,squared_error,9,best,0.2,simple,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.2, 'th_mode': 'simple', 'th_multiplier': 1.2}",,,,,,,,2794,,,,,,,,2794,,,,,,,,2794,,,,,,,,2794,,,,,,,,2794,,,,,,,,2794,,,,,,,,2794
612,0.28351430892944335,0.08773828934231555,0.0,0.0,squared_error,9,best,0.2,simple,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.2, 'th_mode': 'simple', 'th_multiplier': 1.4}",,,,,,,,2793,,,,,,,,2793,,,,,,,,2793,,,,,,,,2793,,,,,,,,2793,,,,,,,,2793,,,,,,,,2793
613,0.17975978851318358,0.018870519764667314,0.0,0.0,squared_error,9,best,0.2,simple,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.2, 'th_mode': 'simple', 'th_multiplier': 1.6}",,,,,,,,2792,,,,,,,,2792,,,,,,,,2792,,,,,,,,2792,,,,,,,,2792,,,,,,,,2792,,,,,,,,2792
614,0.1391362190246582,0.025621880038400352,0.0,0.0,squared_error,9,best,0.2,simple,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.2, 'th_mode': 'simple', 'th_multiplier': 1.8}",,,,,,,,2791,,,,,,,,2791,,,,,,,,2791,,,,,,,,2791,,,,,,,,2791,,,,,,,,2791,,,,,,,,2791
615,0.12263646125793456,0.0004503466218435316,0.0,0.0,squared_error,9,best,0.2,daytime,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.2, 'th_mode': 'daytime', 'th_multiplier': 1.0}",,,,,,,,2790,,,,,,,,2790,,,,,,,,2790,,,,,,,,2790,,,,,,,,2790,,,,,,,,2790,,,,,,,,2790
616,0.13923969268798828,0.02052203201067532,0.0,0.0,squared_error,9,best,0.2,daytime,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.2, 'th_mode': 'daytime', 'th_multiplier': 1.2}",,,,,,,,2789,,,,,,,,2789,,,,,,,,2789,,,,,,,,2789,,,,,,,,2789,,,,,,,,2789,,,,,,,,2789
617,0.12293572425842285,0.0004668581679936067,0.0,0.0,squared_error,9,best,0.2,daytime,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.2, 'th_mode': 'daytime', 'th_multiplier': 1.4}",,,,,,,,2788,,,,,,,,2788,,,,,,,,2788,,,,,,,,2788,,,,,,,,2788,,,,,,,,2788,,,,,,,,2788
618,0.12297625541687011,0.0005673855951311449,0.0,0.0,squared_error,9,best,0.2,daytime,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.2, 'th_mode': 'daytime', 'th_multiplier': 1.6}",,,,,,,,2787,,,,,,,,2787,,,,,,,,2787,,,,,,,,2787,,,,,,,,2787,,,,,,,,2787,,,,,,,,2787
619,0.1385901927947998,0.02954214822723476,0.0,0.0,squared_error,9,best,0.2,daytime,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.2, 'th_mode': 'daytime', 'th_multiplier': 1.8}",,,,,,,,2786,,,,,,,,2786,,,,,,,,2786,,,,,,,,2786,,,,,,,,2786,,,,,,,,2786,,,,,,,,2786
620,0.1921541213989258,0.005169603102241294,0.0,0.0,squared_error,9,best,0.3,simple,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.3, 'th_mode': 'simple', 'th_multiplier': 1.0}",,,,,,,,2785,,,,,,,,2785,,,,,,,,2785,,,,,,,,2785,,,,,,,,2785,,,,,,,,2785,,,,,,,,2785
621,0.5372198104858399,0.1608394380220035,0.0,0.0,squared_error,9,best,0.3,simple,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.3, 'th_mode': 'simple', 'th_multiplier': 1.2}",,,,,,,,2784,,,,,,,,2784,,,,,,,,2784,,,,,,,,2784,,,,,,,,2784,,,,,,,,2784,,,,,,,,2784
622,0.28513498306274415,0.16062735464841402,0.0,0.0,squared_error,9,best,0.3,simple,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.3, 'th_mode': 'simple', 'th_multiplier': 1.4}",,,,,,,,2783,,,,,,,,2783,,,,,,,,2783,,,,,,,,2783,,,,,,,,2783,,,,,,,,2783,,,,,,,,2783
623,0.22301969528198243,0.022859850749511957,0.0,0.0,squared_error,9,best,0.3,simple,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.3, 'th_mode': 'simple', 'th_multiplier': 1.6}",,,,,,,,2858,,,,,,,,2858,,,,,,,,2858,,,,,,,,2858,,,,,,,,2858,,,,,,,,2858,,,,,,,,2858
624,0.23080873489379883,0.01507781989034158,0.0,0.0,squared_error,9,best,0.3,simple,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.3, 'th_mode': 'simple', 'th_multiplier': 1.8}",,,,,,,,2874,,,,,,,,2874,,,,,,,,2874,,,,,,,,2874,,,,,,,,2874,,,,,,,,2874,,,,,,,,2874
625,0.23302650451660156,0.03114667981786424,0.0,0.0,squared_error,9,best,0.3,daytime,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.3, 'th_mode': 'daytime', 'th_multiplier': 1.0}",,,,,,,,2875,,,,,,,,2875,,,,,,,,2875,,,,,,,,2875,,,,,,,,2875,,,,,,,,2875,,,,,,,,2875
626,0.21106762886047364,0.02880439604018138,0.0,0.0,squared_error,9,best,0.3,daytime,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.3, 'th_mode': 'daytime', 'th_multiplier': 1.2}",,,,,,,,2876,,,,,,,,2876,,,,,,,,2876,,,,,,,,2876,,,,,,,,2876,,,,,,,,2876,,,,,,,,2876
627,0.4378064155578613,0.13641066642995106,0.0,0.0,squared_error,9,best,0.3,daytime,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.3, 'th_mode': 'daytime', 'th_multiplier': 1.4}",,,,,,,,2966,,,,,,,,2966,,,,,,,,2966,,,,,,,,2966,,,,,,,,2966,,,,,,,,2966,,,,,,,,2966
628,0.43837499618530273,0.14136470618132974,0.0,0.0,squared_error,9,best,0.3,daytime,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.3, 'th_mode': 'daytime', 'th_multiplier': 1.6}",,,,,,,,2965,,,,,,,,2965,,,,,,,,2965,,,,,,,,2965,,,,,,,,2965,,,,,,,,2965,,,,,,,,2965
629,0.4399077892303467,0.1838943049696119,0.0,0.0,squared_error,9,best,0.3,daytime,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.3, 'th_mode': 'daytime', 'th_multiplier': 1.8}",,,,,,,,2964,,,,,,,,2964,,,,,,,,2964,,,,,,,,2964,,,,,,,,2964,,,,,,,,2964,,,,,,,,2964
630,0.26232428550720216,0.02188988459855314,0.0,0.0,squared_error,9,best,0.4,simple,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.4, 'th_mode': 'simple', 'th_multiplier': 1.0}",,,,,,,,2963,,,,,,,,2963,,,,,,,,2963,,,,,,,,2963,,,,,,,,2963,,,,,,,,2963,,,,,,,,2963
631,0.28921146392822267,0.19052471960747647,0.0,0.0,squared_error,9,best,0.4,simple,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.4, 'th_mode': 'simple', 'th_multiplier': 1.2}",,,,,,,,2962,,,,,,,,2962,,,,,,,,2962,,,,,,,,2962,,,,,,,,2962,,,,,,,,2962,,,,,,,,2962
632,0.6111820220947266,0.09848585384991472,0.0,0.0,squared_error,9,best,0.4,simple,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.4, 'th_mode': 'simple', 'th_multiplier': 1.4}",,,,,,,,2961,,,,,,,,2961,,,,,,,,2961,,,,,,,,2961,,,,,,,,2961,,,,,,,,2961,,,,,,,,2961
633,0.668435525894165,0.0731880569135681,0.0,0.0,squared_error,9,best,0.4,simple,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.4, 'th_mode': 'simple', 'th_multiplier': 1.6}",,,,,,,,2960,,,,,,,,2960,,,,,,,,2960,,,,,,,,2960,,,,,,,,2960,,,,,,,,2960,,,,,,,,2960
634,0.6555485725402832,0.00687467215032524,0.0,0.0,squared_error,9,best,0.4,simple,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.4, 'th_mode': 'simple', 'th_multiplier': 1.8}",,,,,,,,2959,,,,,,,,2959,,,,,,,,2959,,,,,,,,2959,,,,,,,,2959,,,,,,,,2959,,,,,,,,2959
635,0.43148107528686525,0.20415309128042927,0.0,0.0,squared_error,9,best,0.4,daytime,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.4, 'th_mode': 'daytime', 'th_multiplier': 1.0}",,,,,,,,2958,,,,,,,,2958,,,,,,,,2958,,,,,,,,2958,,,,,,,,2958,,,,,,,,2958,,,,,,,,2958
636,0.20559988021850586,0.028345749909989493,0.0,0.0,squared_error,9,best,0.4,daytime,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.4, 'th_mode': 'daytime', 'th_multiplier': 1.2}",,,,,,,,2957,,,,,,,,2957,,,,,,,,2957,,,,,,,,2957,,,,,,,,2957,,,,,,,,2957,,,,,,,,2957
637,0.5923951625823974,0.19709606693837614,0.0,0.0,squared_error,9,best,0.4,daytime,1.4,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.4, 'th_mode': 'daytime', 'th_multiplier': 1.4}",,,,,,,,2956,,,,,,,,2956,,,,,,,,2956,,,,,,,,2956,,,,,,,,2956,,,,,,,,2956,,,,,,,,2956
638,0.5556686878204345,0.1734381994908138,0.0,0.0,squared_error,9,best,0.4,daytime,1.6,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.4, 'th_mode': 'daytime', 'th_multiplier': 1.6}",,,,,,,,2955,,,,,,,,2955,,,,,,,,2955,,,,,,,,2955,,,,,,,,2955,,,,,,,,2955,,,,,,,,2955
639,0.5701296329498291,0.16975190320888128,0.0,0.0,squared_error,9,best,0.4,daytime,1.8,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.4, 'th_mode': 'daytime', 'th_multiplier': 1.8}",,,,,,,,2954,,,,,,,,2954,,,,,,,,2954,,,,,,,,2954,,,,,,,,2954,,,,,,,,2954,,,,,,,,2954
640,0.20492949485778808,0.027510214275719858,0.0,0.0,squared_error,9,best,0.5,simple,1.0,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.5, 'th_mode': 'simple', 'th_multiplier': 1.0}",,,,,,,,2953,,,,,,,,2953,,,,,,,,2953,,,,,,,,2953,,,,,,,,2953,,,,,,,,2953,,,,,,,,2953
641,0.38825507164001466,0.16195459406360876,0.0,0.0,squared_error,9,best,0.5,simple,1.2,"{'criterion': 'squared_error', 'medfilt_kernel_size': 9, 'splitter': 'best', 'th_majority': 0.5, 'th_mode': 'simple', 'th_multiplier': 1.2}",,,,,,,,2952,,,,,,,,2952,,,,,,,,2952,,,,,,,,2952,,,,,,,,2952,,,,,,,,2952,,,,,,,,2952
